sess0001, 000002, 1, 108, GVWY, 0, 20, 0.000000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 36, 20, 1.800000, 1, 108, 
sess0001, 000003, 14, 108, GVWY, 59, 20, 2.950000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 36, 20, 1.800000, 14, 108, 
sess0001, 000007, 70, 77, GVWY, 79, 20, 3.950000, SHVR, 13, 20, 0.650000, ZIC, 0, 20, 0.000000, ZIP, 36, 20, 1.800000, 70, 77, 
sess0001, 000010, 75, 108, GVWY, 79, 20, 3.950000, SHVR, 14, 20, 0.700000, ZIC, 0, 20, 0.000000, ZIP, 40, 20, 2.000000, 75, 108, 
sess0001, 000012, 76, 107, GVWY, 90, 20, 4.500000, SHVR, 14, 20, 0.700000, ZIC, 0, 20, 0.000000, ZIP, 40, 20, 2.000000, 76, 107, 
sess0001, 000013, 77, 108, GVWY, 90, 20, 4.500000, SHVR, 33, 20, 1.650000, ZIC, 0, 20, 0.000000, ZIP, 72, 20, 3.600000, 77, 108, 
sess0001, 000013, 76, 108, GVWY, 90, 20, 4.500000, SHVR, 38, 20, 1.900000, ZIC, 0, 20, 0.000000, ZIP, 95, 20, 4.750000, 76, 108, 
sess0001, 000014, 72, 108, GVWY, 90, 20, 4.500000, SHVR, 104, 20, 5.200000, ZIC, 19, 20, 0.950000, ZIP, 95, 20, 4.750000, 72, 108, 
sess0001, 000014, 72, 109, GVWY, 90, 20, 4.500000, SHVR, 104, 20, 5.200000, ZIC, 30, 20, 1.500000, ZIP, 95, 20, 4.750000, 72, 109, 
sess0001, 000014, 72, 109, GVWY, 94, 20, 4.700000, SHVR, 104, 20, 5.200000, ZIC, 30, 20, 1.500000, ZIP, 96, 20, 4.800000, 72, 109, 
sess0001, 000015, 72, 118, GVWY, 94, 20, 4.700000, SHVR, 104, 20, 5.200000, ZIC, 65, 20, 3.250000, ZIP, 99, 20, 4.950000, 72, 118, 
sess0001, 000023, 94, 104, GVWY, 142, 20, 7.100000, SHVR, 121, 20, 6.050000, ZIC, 65, 20, 3.250000, ZIP, 99, 20, 4.950000, 94, 104, 
sess0001, 000023, 91, 103, GVWY, 142, 20, 7.100000, SHVR, 174, 20, 8.700000, ZIC, 65, 20, 3.250000, ZIP, 128, 20, 6.400000, 91, 103, 
