sess0001, 000002, None, 279, GVWY, 2, 20, 0.100000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 24, 20, 1.200000, N, 279, 
sess0001, 000007, 47, 66, GVWY, 18, 20, 0.900000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 24, 20, 1.200000, 47, 66, 
sess0001, 000007, 54, 93, GVWY, 32, 20, 1.600000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 38, 20, 1.900000, 54, 93, 
sess0001, 000007, 54, 106, GVWY, 32, 20, 1.600000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 92, 20, 4.600000, 54, 106, 
sess0001, 000011, 75, 101, GVWY, 32, 20, 1.600000, SHVR, 0, 20, 0.000000, ZIC, 11, 20, 0.550000, ZIP, 124, 20, 6.200000, 75, 101, 
sess0001, 000013, 78, 106, GVWY, 47, 20, 2.350000, SHVR, 5, 20, 0.250000, ZIC, 11, 20, 0.550000, ZIP, 124, 20, 6.200000, 78, 106, 
sess0001, 000014, 75, 101, GVWY, 47, 20, 2.350000, SHVR, 76, 20, 3.800000, ZIC, 40, 20, 2.000000, ZIP, 124, 20, 6.200000, 75, 101, 
sess0001, 000015, 75, 98, GVWY, 47, 20, 2.350000, SHVR, 76, 20, 3.800000, ZIC, 62, 20, 3.100000, ZIP, 133, 20, 6.650000, 75, 98, 
sess0001, 000018, 80, 91, GVWY, 94, 20, 4.700000, SHVR, 93, 20, 4.650000, ZIC, 62, 20, 3.100000, ZIP, 133, 20, 6.650000, 80, 91, 
sess0001, 000018, 80, 92, GVWY, 99, 20, 4.950000, SHVR, 93, 20, 4.650000, ZIC, 62, 20, 3.100000, ZIP, 133, 20, 6.650000, 80, 92, 
sess0001, 000019, 81, 106, GVWY, 99, 20, 4.950000, SHVR, 129, 20, 6.450000, ZIC, 62, 20, 3.100000, ZIP, 161, 20, 8.050000, 81, 106, 
sess0001, 000020, 87, 106, GVWY, 115, 20, 5.750000, SHVR, 169, 20, 8.450000, ZIC, 62, 20, 3.100000, ZIP, 161, 20, 8.050000, 87, 106, 
sess0001, 000022, 90, 114, GVWY, 117, 20, 5.850000, SHVR, 169, 20, 8.450000, ZIC, 62, 20, 3.100000, ZIP, 161, 20, 8.050000, 90, 114, 
sess0001, 000023, 91, 114, GVWY, 153, 20, 7.650000, SHVR, 169, 20, 8.450000, ZIC, 62, 20, 3.100000, ZIP, 161, 20, 8.050000, 91, 114, 
sess0001, 000026, 112, 116, GVWY, 153, 20, 7.650000, SHVR, 169, 20, 8.450000, ZIC, 62, 20, 3.100000, ZIP, 161, 20, 8.050000, 112, 116, 
sess0001, 000027, 112, 114, GVWY, 153, 20, 7.650000, SHVR, 198, 20, 9.900000, ZIC, 110, 20, 5.500000, ZIP, 161, 20, 8.050000, 112, 114, 
sess0001, 000027, 101, 116, GVWY, 153, 20, 7.650000, SHVR, 221, 20, 11.050000, ZIC, 110, 20, 5.500000, ZIP, 161, 20, 8.050000, 101, 116, 
sess0001, 000029, 103, 114, GVWY, 153, 20, 7.650000, SHVR, 221, 20, 11.050000, ZIC, 123, 20, 6.150000, ZIP, 173, 20, 8.650000, 103, 114, 
sess0001, 000031, 101, 110, GVWY, 173, 20, 8.650000, SHVR, 221, 20, 11.050000, ZIC, 123, 20, 6.150000, ZIP, 176, 20, 8.800000, 101, 110, 
sess0001, 000032, 101, 106, GVWY, 173, 20, 8.650000, SHVR, 264, 20, 13.200000, ZIC, 147, 20, 7.350000, ZIP, 176, 20, 8.800000, 101, 106, 
sess0001, 000033, 101, 104, GVWY, 173, 20, 8.650000, SHVR, 288, 20, 14.400000, ZIC, 147, 20, 7.350000, ZIP, 180, 20, 9.000000, 101, 104, 
sess0001, 000034, 101, 106, GVWY, 185, 20, 9.250000, SHVR, 294, 20, 14.700000, ZIC, 147, 20, 7.350000, ZIP, 180, 20, 9.000000, 101, 106, 
sess0001, 000035, 101, 104, GVWY, 185, 20, 9.250000, SHVR, 300, 20, 15.000000, ZIC, 147, 20, 7.350000, ZIP, 212, 20, 10.600000, 101, 104, 
sess0001, 000037, 102, 106, GVWY, 185, 20, 9.250000, SHVR, 300, 20, 15.000000, ZIC, 182, 20, 9.100000, ZIP, 213, 20, 10.650000, 102, 106, 
sess0001, 000038, 101, 106, GVWY, 185, 20, 9.250000, SHVR, 351, 20, 17.550000, ZIC, 182, 20, 9.100000, ZIP, 213, 20, 10.650000, 101, 106, 
sess0001, 000041, 102, 106, GVWY, 185, 20, 9.250000, SHVR, 433, 20, 21.650000, ZIC, 182, 20, 9.100000, ZIP, 213, 20, 10.650000, 102, 106, 
sess0001, 000043, 102, 119, GVWY, 185, 20, 9.250000, SHVR, 433, 20, 21.650000, ZIC, 208, 20, 10.400000, ZIP, 213, 20, 10.650000, 102, 119, 
sess0001, 000043, 101, 119, GVWY, 185, 20, 9.250000, SHVR, 433, 20, 21.650000, ZIC, 245, 20, 12.250000, ZIP, 258, 20, 12.900000, 101, 119, 
sess0001, 000044, 101, 117, GVWY, 185, 20, 9.250000, SHVR, 433, 20, 21.650000, ZIC, 245, 20, 12.250000, ZIP, 299, 20, 14.950000, 101, 117, 
sess0001, 000045, 101, 114, GVWY, 202, 20, 10.100000, SHVR, 442, 20, 22.100000, ZIC, 245, 20, 12.250000, ZIP, 299, 20, 14.950000, 101, 114, 
sess0001, 000047, 111, 115, GVWY, 202, 20, 10.100000, SHVR, 508, 20, 25.400000, ZIC, 245, 20, 12.250000, ZIP, 299, 20, 14.950000, 111, 115, 
sess0001, 000047, 108, 115, GVWY, 202, 20, 10.100000, SHVR, 508, 20, 25.400000, ZIC, 245, 20, 12.250000, ZIP, 307, 20, 15.350000, 108, 115, 
sess0001, 000049, 108, 111, GVWY, 202, 20, 10.100000, SHVR, 545, 20, 27.250000, ZIC, 264, 20, 13.200000, ZIP, 307, 20, 15.350000, 108, 111, 
sess0001, 000049, 101, 111, GVWY, 253, 20, 12.650000, SHVR, 545, 20, 27.250000, ZIC, 264, 20, 13.200000, ZIP, 318, 20, 15.900000, 101, 111, 
sess0001, 000049, 99, 110, GVWY, 271, 20, 13.550000, SHVR, 545, 20, 27.250000, ZIC, 264, 20, 13.200000, ZIP, 318, 20, 15.900000, 99, 110, 
sess0001, 000053, 85, 97, GVWY, 282, 20, 14.100000, SHVR, 545, 20, 27.250000, ZIC, 266, 20, 13.300000, ZIP, 318, 20, 15.900000, 85, 97, 
sess0001, 000053, 86, 98, GVWY, 322, 20, 16.100000, SHVR, 564, 20, 28.200000, ZIC, 266, 20, 13.300000, ZIP, 318, 20, 15.900000, 86, 98, 
sess0001, 000054, 91, 104, GVWY, 322, 20, 16.100000, SHVR, 564, 20, 28.200000, ZIC, 296, 20, 14.800000, ZIP, 360, 20, 18.000000, 91, 104, 
sess0001, 000054, 91, 114, GVWY, 322, 20, 16.100000, SHVR, 564, 20, 28.200000, ZIC, 296, 20, 14.800000, ZIP, 401, 20, 20.050000, 91, 114, 
sess0001, 000058, 96, 114, GVWY, 327, 20, 16.350000, SHVR, 616, 20, 30.800000, ZIC, 296, 20, 14.800000, ZIP, 401, 20, 20.050000, 96, 114, 
sess0001, 000060, 96, 108, GVWY, 327, 20, 16.350000, SHVR, 616, 20, 30.800000, ZIC, 318, 20, 15.900000, ZIP, 404, 20, 20.200000, 96, 108, 
sess0001, 000064, 101, 106, GVWY, 339, 20, 16.950000, SHVR, 616, 20, 30.800000, ZIC, 318, 20, 15.900000, ZIP, 407, 20, 20.350000, 101, 106, 
sess0001, 000066, 101, 104, GVWY, 339, 20, 16.950000, SHVR, 652, 20, 32.600000, ZIC, 318, 20, 15.900000, ZIP, 407, 20, 20.350000, 101, 104, 
sess0001, 000067, 102, 104, GVWY, 339, 20, 16.950000, SHVR, 699, 20, 34.950000, ZIC, 318, 20, 15.900000, ZIP, 450, 20, 22.500000, 102, 104, 
sess0001, 000068, 101, 106, GVWY, 339, 20, 16.950000, SHVR, 711, 20, 35.550000, ZIC, 318, 20, 15.900000, ZIP, 466, 20, 23.300000, 101, 106, 
sess0001, 000069, 101, 106, GVWY, 339, 20, 16.950000, SHVR, 720, 20, 36.000000, ZIC, 352, 20, 17.600000, ZIP, 466, 20, 23.300000, 101, 106, 
sess0001, 000070, 97, 105, GVWY, 352, 20, 17.600000, SHVR, 720, 20, 36.000000, ZIC, 352, 20, 17.600000, ZIP, 466, 20, 23.300000, 97, 105, 
sess0001, 000070, 90, 105, GVWY, 365, 20, 18.250000, SHVR, 720, 20, 36.000000, ZIC, 352, 20, 17.600000, ZIP, 466, 20, 23.300000, 90, 105, 
sess0001, 000072, 85, 93, GVWY, 365, 20, 18.250000, SHVR, 750, 20, 37.500000, ZIC, 353, 20, 17.650000, ZIP, 466, 20, 23.300000, 85, 93, 
sess0001, 000072, 85, 95, GVWY, 365, 20, 18.250000, SHVR, 750, 20, 37.500000, ZIC, 353, 20, 17.650000, ZIP, 479, 20, 23.950000, 85, 95, 
sess0001, 000073, 85, 97, GVWY, 365, 20, 18.250000, SHVR, 750, 20, 37.500000, ZIC, 359, 20, 17.950000, ZIP, 519, 20, 25.950000, 85, 97, 
sess0001, 000075, 83, 96, GVWY, 365, 20, 18.250000, SHVR, 750, 20, 37.500000, ZIC, 379, 20, 18.950000, ZIP, 519, 20, 25.950000, 83, 96, 
sess0001, 000075, 80, 96, GVWY, 391, 20, 19.550000, SHVR, 750, 20, 37.500000, ZIC, 379, 20, 18.950000, ZIP, 519, 20, 25.950000, 80, 96, 
sess0001, 000077, 92, 98, GVWY, 391, 20, 19.550000, SHVR, 771, 20, 38.550000, ZIC, 414, 20, 20.700000, ZIP, 519, 20, 25.950000, 92, 98, 
