sess0001, 000005, 64, 67, GVWY, 0, 20, 0.000000, SHVR, 0, 20, 0.000000, ZIC, 0, 20, 0.000000, ZIP, 18, 20, 0.900000, 64, 67, 
sess0001, 000005, 66, 91, GVWY, 0, 20, 0.000000, SHVR, 67, 20, 3.350000, ZIC, 0, 20, 0.000000, ZIP, 25, 20, 1.250000, 66, 91, 
sess0001, 000007, 75, 91, GVWY, 0, 20, 0.000000, SHVR, 76, 20, 3.800000, ZIC, 27, 20, 1.350000, ZIP, 25, 20, 1.250000, 75, 91, 
sess0001, 000008, 77, 96, GVWY, 17, 20, 0.850000, SHVR, 76, 20, 3.800000, ZIC, 27, 20, 1.350000, ZIP, 25, 20, 1.250000, 77, 96, 
sess0001, 000009, 83, 88, GVWY, 17, 20, 0.850000, SHVR, 117, 20, 5.850000, ZIC, 27, 20, 1.350000, ZIP, 45, 20, 2.250000, 83, 88, 
sess0001, 000011, 86, 88, GVWY, 17, 20, 0.850000, SHVR, 192, 20, 9.600000, ZIC, 27, 20, 1.350000, ZIP, 45, 20, 2.250000, 86, 88, 
sess0001, 000011, 87, 96, GVWY, 17, 20, 0.850000, SHVR, 200, 20, 10.000000, ZIC, 27, 20, 1.350000, ZIP, 45, 20, 2.250000, 87, 96, 
sess0001, 000013, 87, 99, GVWY, 17, 20, 0.850000, SHVR, 200, 20, 10.000000, ZIC, 27, 20, 1.350000, ZIP, 73, 20, 3.650000, 87, 99, 
sess0001, 000013, 87, 114, GVWY, 17, 20, 0.850000, SHVR, 200, 20, 10.000000, ZIC, 70, 20, 3.500000, ZIP, 74, 20, 3.700000, 87, 114, 
sess0001, 000013, 87, 119, GVWY, 42, 20, 2.100000, SHVR, 200, 20, 10.000000, ZIC, 70, 20, 3.500000, ZIP, 74, 20, 3.700000, 87, 119, 
sess0001, 000014, 87, 119, GVWY, 42, 20, 2.100000, SHVR, 200, 20, 10.000000, ZIC, 83, 20, 4.150000, ZIP, 74, 20, 3.700000, 87, 119, 
sess0001, 000020, 105, 119, GVWY, 42, 20, 2.100000, SHVR, 200, 20, 10.000000, ZIC, 83, 20, 4.150000, ZIP, 112, 20, 5.600000, 105, 119, 
sess0001, 000020, 105, 119, GVWY, 44, 20, 2.200000, SHVR, 200, 20, 10.000000, ZIC, 83, 20, 4.150000, ZIP, 112, 20, 5.600000, 105, 119, 
sess0001, 000021, 103, 119, GVWY, 97, 20, 4.850000, SHVR, 200, 20, 10.000000, ZIC, 83, 20, 4.150000, ZIP, 113, 20, 5.650000, 103, 119, 
sess0001, 000022, 104, 124, GVWY, 97, 20, 4.850000, SHVR, 200, 20, 10.000000, ZIC, 93, 20, 4.650000, ZIP, 124, 20, 6.200000, 104, 124, 
sess0001, 000022, 103, 124, GVWY, 146, 20, 7.300000, SHVR, 215, 20, 10.750000, ZIC, 93, 20, 4.650000, ZIP, 124, 20, 6.200000, 103, 124, 
sess0001, 000024, 98, 116, GVWY, 199, 20, 9.950000, SHVR, 215, 20, 10.750000, ZIC, 93, 20, 4.650000, ZIP, 124, 20, 6.200000, 98, 116, 
sess0001, 000026, 99, 116, GVWY, 236, 20, 11.800000, SHVR, 225, 20, 11.250000, ZIC, 93, 20, 4.650000, ZIP, 124, 20, 6.200000, 99, 116, 
sess0001, 000026, 98, 116, GVWY, 236, 20, 11.800000, SHVR, 262, 20, 13.100000, ZIC, 123, 20, 6.150000, ZIP, 124, 20, 6.200000, 98, 116, 
sess0001, 000028, 94, 112, GVWY, 236, 20, 11.800000, SHVR, 262, 20, 13.100000, ZIC, 123, 20, 6.150000, ZIP, 144, 20, 7.200000, 94, 112, 
sess0001, 000028, 90, 112, GVWY, 236, 20, 11.800000, SHVR, 262, 20, 13.100000, ZIC, 155, 20, 7.750000, ZIP, 194, 20, 9.700000, 90, 112, 
sess0001, 000030, 88, 111, GVWY, 251, 20, 12.550000, SHVR, 262, 20, 13.100000, ZIC, 155, 20, 7.750000, ZIP, 195, 20, 9.750000, 88, 111, 
sess0001, 000030, 88, 112, GVWY, 251, 20, 12.550000, SHVR, 287, 20, 14.350000, ZIC, 192, 20, 9.600000, ZIP, 195, 20, 9.750000, 88, 112, 
sess0001, 000034, 100, 107, GVWY, 255, 20, 12.750000, SHVR, 306, 20, 15.300000, ZIC, 192, 20, 9.600000, ZIP, 195, 20, 9.750000, 100, 107, 
sess0001, 000035, 101, 104, GVWY, 304, 20, 15.200000, SHVR, 306, 20, 15.300000, ZIC, 192, 20, 9.600000, ZIP, 200, 20, 10.000000, 101, 104, 
sess0001, 000037, 102, 106, GVWY, 304, 20, 15.200000, SHVR, 334, 20, 16.700000, ZIC, 192, 20, 9.600000, ZIP, 231, 20, 11.550000, 102, 106, 
