Trading_time,Is_it_best_bid_or_ask,The_price_of_the_customer_order,bid_ask_spread,mid_price,micro_price,best_bid,best_ask,time_elapsed,LOB_imbalance,total_quantity_of_all_quotes,p*,Smith's_metric,Trading_price
258.95,1,116,2,97,96.9333 ,96,98,0.525,0.5000 ,45,88.4033,5.0076 ,97
259.0875,1,137,5,98.5,98.3864 ,96,101,0.1375,0.5000 ,44,87.3533,5.0618 ,98
260.075,0,142,5,98.5,98.2727 ,96,101,0.9875,0.5000 ,44,87.9567,5.0216 ,97
260.225,1,106,9,96.5,96.0714 ,92,101,0.15,0.5000 ,42,87.9233,5.0333 ,96
260.675,1,129,12,102,101.4286 ,96,108,0.45,0.5000 ,42,87.56,5.0394 ,101
265.9625,0,134,2,97,96.8696 ,96,98,5.2875,0.5000 ,46,88.6567,4.9802 ,97
266.0875,1,119,3,97.5,97.3333 ,96,99,0.125,0.5000 ,45,88.5533,4.9858 ,98
267.2625,0,114,7,99.5,99.1277 ,96,103,1.175,0.5000 ,47,89.0367,4.9492 ,97
268.1125,1,144,12,102,101.3333 ,96,108,0.85,0.5000 ,45,87.9233,4.9975 ,103
270.4875,0,121,11,102.5,102.0217 ,97,108,2.375,0.5000 ,46,89.8933,4.8741 ,100
274.1,0,132,5,103.5,103.3913 ,101,106,3.6125,0.5000 ,46,90.4233,4.8339 ,104
279.3625,1,132,3,106.5,106.4681 ,105,108,5.2625,0.5000 ,47,92.4767,4.7290 ,106
282.075,0,116,4,106,105.9556 ,104,108,2.7125,0.5000 ,45,93.5333,4.6747 ,106
284.4125,1,111,1,104.5,104.5106 ,104,105,2.3375,0.6667 ,47,95.2133,4.5845 ,104
286.0125,1,137,1,104.5,104.4898 ,104,105,1.6,0.5000 ,49,95.0867,4.5828 ,105
288.1,1,114,2,105,105.0213 ,104,106,2.0875,0.5000 ,47,94.82,4.5900 ,105
288.7,1,147,3,106.5,106.4694 ,105,108,0.6,0.5000 ,49,94.58,4.6036 ,106
290.25,0,126,3,106.5,106.5600 ,105,108,1.55,0.5000 ,50,95.1833,4.5767 ,107
290.525,0,121,3,105.5,105.5600 ,104,107,0.275,0.6667 ,50,95.8167,4.5430 ,106
291.3,0,119,4,106,106.1600 ,104,108,0.775,0.8000 ,50,96.0533,4.5314 ,106
292.725,1,139,1,104.5,104.5283 ,104,105,1.425,0.8000 ,53,96.0233,4.5251 ,104
292.8375,1,144,4,106,106.1176 ,104,108,0.1125,0.7500 ,51,95.0867,4.5689 ,105
292.9375,1,142,7,107.5,107.7800 ,104,111,0.1,0.7500 ,50,94.82,4.5916 ,108
295.7375,0,108,6,108,108.3061 ,105,111,2.8,0.5000 ,49,95.58,4.5686 ,108
296.7375,1,134,7,107.5,107.8723 ,104,111,1,0.5000 ,47,96.75,4.5229 ,105
300.9125,0,129,3,106.5,106.7857 ,105,108,4.175,0.5000 ,42,96.56,4.5340 ,107
304.5,0,116,2,106,106.0612 ,105,107,3.5875,0.5000 ,49,96.3267,4.5430 ,106
306.5125,1,137,2,106,106.0204 ,105,107,2.0125,0.5000 ,49,95.7833,4.5666 ,107
307.5,1,132,6,108,108.1250 ,105,111,0.9875,0.5000 ,48,96.3567,4.5499 ,107
310.125,0,108,4,108,108.1224 ,106,110,2.625,0.5000 ,49,96.3867,4.5586 ,108
311.075,0,150,5,108.5,108.7083 ,106,111,0.95,0.6667 ,48,96.99,4.5444 ,109
311.425,1,124,5,108.5,108.6596 ,106,111,0.35,0.6667 ,47,97.6233,4.5280 ,106
316.1625,0,106,6,108,108.2727 ,105,111,4.7375,0.7500 ,44,97.1933,4.5581 ,105
320.2375,0,129,2,108,108.0638 ,107,109,4.075,0.5000 ,47,96.23,4.6120 ,108
320.6625,1,119,4,109,109.1333 ,107,111,0.425,0.5000 ,45,96.12,4.6332 ,109
322.0625,1,114,3,106.5,106.6596 ,105,108,1.4,0.5000 ,47,97.0833,4.5867 ,107
322.375,1,142,9,109.5,110.0000 ,105,114,0.3125,0.5000 ,45,97.5267,4.5879 ,108
322.5,1,111,10,109,109.5814 ,104,114,0.125,0.5000 ,43,97.53,4.6056 ,105
326.8125,0,139,2,108,108.0417 ,107,109,4.3125,0.6667 ,48,96.29,4.6714 ,107
327.775,0,144,4,108,108.0000 ,106,110,0.9625,0.6667 ,48,96.3267,4.6757 ,108
329.975,0,134,3,107.5,107.5306 ,106,109,2.2,0.6667 ,49,96.45,4.6727 ,107
330.2625,1,121,3,107.5,107.4043 ,106,109,0.2875,0.5000 ,47,96.9567,4.6504 ,106
330.6625,1,147,2,108,107.9565 ,107,109,0.4,0.3333 ,46,96.5933,4.6730 ,109
331.1,0,126,3,107.5,107.4667 ,106,109,0.4375,0.5000 ,45,97.0233,4.6544 ,108
333.825,0,150,5,106.5,106.5532 ,104,109,2.725,0.5000 ,47,97.32,4.6378 ,108
336.925,0,126,2,106,106.0204 ,105,107,3.1,0.5000 ,49,97.83,4.6091 ,106
337.1625,0,108,2,106,106.0417 ,105,107,0.2375,0.5000 ,48,96.8933,4.6491 ,106
337.6625,1,139,1,105.5,105.5333 ,105,106,0.5,0.5000 ,45,96.2933,4.6717 ,105
337.675,1,134,2,105,105.0455 ,104,106,0.0125,0.5000 ,44,95.42,4.7066 ,105
338.1375,0,106,5,103.5,103.5000 ,101,106,0.4625,0.5000 ,42,95.12,4.7109 ,103
339.275,1,137,10,106,106.3488 ,101,111,1.1375,0.5000 ,43,94.1833,4.7542 ,106
343.6375,0,147,13,107.5,107.9756 ,101,114,4.3625,0.5000 ,41,94.5833,4.7386 ,108
345.5375,1,132,3,114.5,114.6744 ,113,116,1.9,0.5000 ,43,95.61,4.7532 ,114
345.675,1,114,5,113.5,113.8049 ,111,116,0.1375,0.5000 ,41,99.02,4.6407 ,113
346.5875,0,119,6,104,104.0000 ,101,107,0.9125,0.5000 ,44,101.0267,4.5389 ,106
347.3875,1,101,6,99,99.0000 ,96,102,0.8,0.5000 ,44,100.0133,4.5816 ,101
349.9125,1,96,5,95.5,95.2619 ,93,98,2.525,0.5000 ,42,95.9767,4.7922 ,96
350.4875,1,106,7,96.5,96.0732 ,93,100,0.575,0.5000 ,41,90.92,5.0711 ,98
351.4625,1,103,8,96,95.8000 ,92,100,0.975,0.5000 ,40,88.7367,5.2101 ,93
351.8375,1,93,8,95,94.6923 ,91,99,0.375,0.5000 ,39,86.32,5.3793 ,92
352.3375,0,142,8,95,94.7073 ,91,99,0.5,0.5000 ,41,85.0267,5.4841 ,96
355.725,0,150,3,92.5,92.5000 ,91,94,3.3875,0.5000 ,42,84.71,5.5490 ,92
357.525,0,101,5,93.5,93.5581 ,91,96,1.8,0.5000 ,43,84.3067,5.6078 ,93
360.175,0,111,3,93.5,93.4667 ,92,95,2.65,0.5000 ,45,84.52,5.6260 ,93
360.525,0,129,9,96.5,96.4000 ,92,101,0.35,0.5000 ,45,83.74,5.6861 ,93
361.1375,1,144,12,102,102.2727 ,96,108,0.6125,0.5000 ,44,84.01,5.6556 ,101
362.4875,0,116,10,103,103.0000 ,98,108,1.35,0.5000 ,42,86.6767,5.4699 ,99
362.725,1,147,13,104.5,104.5000 ,98,111,0.2375,0.5000 ,40,88.41,5.3533 ,108
372.4125,0,121,5,100.5,100.2826 ,98,103,9.6875,0.3333 ,46,92.97,5.0821 ,99
373.5875,1,124,8,96,95.4545 ,92,100,1.175,0.5000 ,44,92.13,5.1414 ,98
374.7625,0,111,5,96.5,96.3333 ,94,99,1.175,0.5000 ,45,91.5267,5.1824 ,98
375.1375,1,108,5,96.5,96.2727 ,94,99,0.375,0.3333 ,44,88.7967,5.3491 ,99
375.25,1,101,7,95.5,95.2558 ,92,99,0.1125,0.5000 ,43,88.86,5.3592 ,94
376.425,1,129,6,100,100.0000 ,97,103,1.175,0.5000 ,50,87.4933,5.4343 ,99
378.15,0,126,2,102,101.9388 ,101,103,1.725,0.5000 ,49,87.93,5.3961 ,102
378.2375,1,119,5,103.5,103.3404 ,101,106,0.0875,0.5000 ,47,89.08,5.3158 ,103
380.575,1,142,9,106.5,106.4000 ,102,111,2.3375,0.5000 ,45,91.6633,5.1632 ,106
381.15,0,114,8,107,107.0000 ,103,111,0.575,0.5000 ,44,93.7733,5.0466 ,104
381.925,0,139,4,108,108.0444 ,106,110,0.775,0.6667 ,45,94.2767,5.0241 ,106
382,1,150,5,107.5,107.6190 ,105,110,0.075,0.5000 ,42,95.1533,4.9799 ,106
382.875,0,116,4,107,107.0000 ,105,109,0.875,0.5000 ,42,95.2133,4.9761 ,107
384.8,1,106,1,105.5,105.5217 ,105,106,1.925,0.5000 ,46,96.0867,4.9251 ,105
385.2,1,121,7,107.5,107.7333 ,104,111,0.4,0.5000 ,45,95.72,4.9464 ,105
388,0,132,6,108,108.2000 ,105,111,2.8,0.5000 ,45,95.39,4.9681 ,109
389.35,1,144,9,109.5,109.9091 ,105,114,1.35,0.5000 ,44,96.1833,4.9413 ,111
389.7,1,134,10,109,109.4762 ,104,114,0.35,0.5000 ,42,98.05,4.8581 ,105
390.4125,1,124,18,105,105.2195 ,96,114,0.7125,0.5000 ,41,97.73,4.8674 ,104
399.625,0,111,3,105.5,105.4043 ,104,107,9.2125,0.5000 ,47,96.1367,4.9418 ,105
400.2,1,139,1,104.5,104.5116 ,104,105,0.575,0.6667 ,43,94.55,5.0164 ,104
400.3875,1,126,2,105,105.0000 ,104,106,0.1875,0.5000 ,42,94.2467,5.0253 ,105
401.3625,1,137,6,108,108.0698 ,105,111,0.975,0.5000 ,43,94.55,5.0124 ,106
402.9,0,114,7,107.5,107.6667 ,104,111,1.5375,0.5000 ,42,94.9133,4.9945 ,107
403.25,1,106,10,101,100.8837 ,96,106,0.35,0.5000 ,43,95.8167,4.9391 ,104
408.6,0,124,3,104.5,104.4118 ,103,106,5.35,0.2500 ,51,95.3867,4.9532 ,104
409.7125,1,134,3,102.5,102.4375 ,101,104,1.1125,0.5000 ,48,94.7567,4.9765 ,103
409.8625,1,108,4,104,103.9574 ,102,106,0.15,0.2500 ,47,93.6133,5.0284 ,104
411.1,0,116,5,103.5,103.4468 ,101,106,1.2375,0.2500 ,47,93.6467,5.0173 ,103
412.475,0,119,2,103,102.9362 ,102,104,1.375,0.3333 ,47,93.3433,5.0241 ,103
414.6375,0,132,3,102.5,102.5294 ,101,104,2.1625,0.6000 ,51,93.3133,5.0162 ,103
414.8,0,150,3,102.5,102.5306 ,101,104,0.1625,0.5000 ,49,93.0433,5.0212 ,103
415.8125,1,101,3,102.5,102.5319 ,101,104,1.0125,0.6667 ,47,93.0433,5.0118 ,101
