Trading_time,Is_it_best_bid_or_ask,The_price_of_the_customer_order,bid_ask_spread,mid_price,micro_price,best_bid,best_ask,time_elapsed,LOB_imbalance,total_quantity_of_all_quotes,p*,Smith's_metric,Trading_price
53.1,1,132,6,101,101.3333 ,98,104,0.8250 ,0.7500 ,36,93.0133 ,5.4166 ,99
56.1,0,139,2,100,100.0000 ,99,101,3.0000 ,0.6667 ,40,91.4400 ,5.4462 ,99
56.225,1,103,5,100.5,100.4359 ,98,103,0.1250 ,0.5000 ,39,90.5100 ,5.4664 ,101
57.6125,1,98,2,99,98.9744 ,98,100,1.3875 ,0.6667 ,39,90.0967 ,5.4455 ,98
60.475,1,114,4,101,100.9091 ,99,103,2.8625 ,0.5000 ,44,89.6967 ,5.4590 ,100
60.625,0,119,3,101.5,101.4318 ,100,103,0.1500 ,0.5000 ,44,90.0033 ,5.3860 ,101
60.7875,1,142,4,101,100.9048 ,99,103,0.1625 ,0.5000 ,42,90.1267 ,5.3188 ,100
62.4875,0,147,2,102,101.9524 ,101,103,1.7000 ,0.3333 ,42,90.6333 ,5.2381 ,102
63.5625,1,137,1,102.5,102.4773 ,102,103,1.0750 ,0.3333 ,44,91.2700 ,5.1412 ,103
63.725,1,106,3,101.5,101.4651 ,100,103,0.1625 ,0.5000 ,43,91.9333 ,5.0431 ,102
65.8875,1,103,10,106,106.0000 ,101,111,2.1625 ,0.5000 ,42,92.4400 ,4.9639 ,103
66.6875,1,150,15,109.5,109.3077 ,102,117,0.8000 ,0.5000 ,39,92.7433 ,4.9111 ,111
69.0375,1,129,17,110.5,110.7429 ,102,119,2.3500 ,0.5000 ,35,95.4400 ,4.8117 ,117
69.1625,1,108,18,110,110.5294 ,101,119,0.1250 ,0.5000 ,34,100.1100 ,4.6636 ,102
73.2125,0,132,8,110,110.3243 ,106,114,4.0500 ,0.5000 ,37,99.0700 ,4.7731 ,108
74.1625,0,142,4,108,108.0000 ,106,110,0.9500 ,0.5000 ,38,98.1900 ,4.8630 ,109
74.725,0,121,8,105,104.8919 ,101,109,0.5625 ,0.5000 ,37,96.2733 ,4.9467 ,108
78.1,0,106,12,101,100.8667 ,95,107,3.3750 ,0.5000 ,45,97.8600 ,4.8186 ,97
80.7,0,121,3,104.5,104.5000 ,103,106,2.6000 ,0.5000 ,46,94.1633 ,4.9784 ,104
81.225,1,139,9,99.5,99.3043 ,95,104,0.5250 ,0.5000 ,46,92.9267 ,4.9958 ,103
81.5125,1,96,12,96,95.7273 ,90,102,0.2875 ,0.5000 ,44,91.7233 ,5.0593 ,95
82.8,0,134,10,95,94.5455 ,90,100,1.2875 ,0.5000 ,44,90.6467 ,5.2138 ,99
83.65,0,114,8,99,98.6522 ,95,103,0.8500 ,0.5000 ,46,89.3100 ,5.4199 ,98
85.1625,1,144,16,103,102.2727 ,95,111,1.5125 ,0.5000 ,44,88.0167 ,5.4986 ,103
87.4125,0,126,8,102,101.8261 ,98,106,2.2500 ,0.5000 ,46,90.4633 ,5.3044 ,103
87.425,1,98,14,99,98.5333 ,92,106,0.0125 ,0.5000 ,45,91.6933 ,5.1920 ,98
89.525,1,144,15,103.5,103.0000 ,96,111,2.1000 ,0.5000 ,45,91.3767 ,5.2103 ,106
89.8625,1,116,18,105,104.3721 ,96,114,0.3375 ,0.5000 ,43,92.5433 ,5.1010 ,111
90.725,0,137,17,105.5,105.1136 ,97,114,0.8625 ,0.5000 ,44,95.2600 ,4.9163 ,106
92.525,0,124,15,106.5,106.3333 ,99,114,1.8000 ,0.5000 ,45,97.2533 ,4.7819 ,100
92.575,1,147,15,105.5,105.1591 ,98,113,0.0500 ,0.5000 ,44,95.1033 ,4.8668 ,99
93.7875,0,119,12,104,104.0000 ,98,110,1.2125 ,0.5000 ,42,91.6200 ,5.0176 ,103
93.9875,1,101,14,103,102.6667 ,96,110,0.2000 ,0.5000 ,42,91.0333 ,5.0110 ,98
96.0625,0,111,18,101,99.9024 ,92,110,2.0750 ,0.5000 ,41,90.2967 ,5.0138 ,97
99.7375,0,106,4,101,100.7872 ,99,103,3.6750 ,0.7500 ,47,89.5433 ,5.0401 ,102
100.575,0,121,4,101,100.7391 ,99,103,0.8375 ,0.6667 ,46,89.5600 ,5.0133 ,100
101.3875,0,116,4,102,101.7674 ,100,104,0.8125 ,0.5000 ,43,90.1233 ,4.9570 ,102
102.225,0,129,5,103.5,103.3333 ,101,106,0.8375 ,0.5000 ,45,91.5400 ,4.8488 ,103
103.5125,0,132,5,103.5,103.5000 ,101,106,1.2875 ,0.5000 ,46,91.9333 ,4.7934 ,103
104.85,1,139,6,103,103.0000 ,100,106,1.3375 ,0.5000 ,46,92.7733 ,4.7166 ,101
106.175,0,103,3,101.5,101.5000 ,100,103,1.3250 ,0.5000 ,44,92.3767 ,4.7039 ,102
107.4375,1,126,5,103.5,103.4468 ,101,106,1.2625 ,0.5000 ,47,92.1100 ,4.6903 ,103
107.6625,1,144,13,107.5,107.2045 ,101,114,0.2250 ,0.5000 ,44,92.2033 ,4.6539 ,106
110.2375,0,108,4,104,103.9556 ,102,106,2.5750 ,0.6667 ,45,93.7733 ,4.5713 ,105
111.8125,1,119,12,108,107.8605 ,102,114,1.5750 ,0.5000 ,43,94.6100 ,4.5018 ,106
113.2,0,147,11,107.5,107.5000 ,102,113,1.3875 ,0.5000 ,44,95.4533 ,4.4660 ,103
115.2375,0,150,12,108,108.0000 ,102,114,2.0375 ,0.5000 ,40,94.4833 ,4.5101 ,110
120.1,1,134,9,104.5,104.7045 ,100,109,4.8625 ,0.5000 ,44,96.1867 ,4.4345 ,102
120.3125,0,124,8,104,104.0000 ,100,108,0.2125 ,0.5000 ,44,94.8100 ,4.4731 ,107
121.0875,1,101,10,103,103.1111 ,98,108,0.7750 ,0.5000 ,45,95.9667 ,4.3923 ,100
121.6875,1,114,13,104.5,104.3488 ,98,111,0.6000 ,0.5000 ,43,92.9733 ,4.5061 ,108
122.8875,1,150,14,107,106.8372 ,100,114,1.2000 ,0.5000 ,43,94.8900 ,4.3896 ,111
125.0125,0,142,13,106.5,106.9333 ,100,113,2.1250 ,0.5000 ,45,96.4000 ,4.3116 ,102
130.3125,0,129,9,109.5,109.9787 ,105,114,5.3000 ,0.5000 ,47,96.4600 ,4.3005 ,106
130.375,1,147,11,108.5,109.1111 ,103,114,0.0625 ,0.5000 ,45,95.9033 ,4.3597 ,105
131.4625,0,142,3,112.5,112.6596 ,111,114,1.0875 ,0.5000 ,47,94.3400 ,4.4496 ,112
131.7,1,144,16,111,111.8889 ,103,119,0.2375 ,0.5000 ,45,97.4533 ,4.3925 ,114
132.1375,1,121,11,107.5,108.1111 ,102,113,0.4375 ,0.5000 ,45,99.9500 ,4.3433 ,103
132.7125,1,126,14,112,112.9130 ,105,119,0.5750 ,0.5000 ,46,98.7733 ,4.3935 ,113
134.9,0,106,14,112,113.0889 ,105,119,2.1875 ,0.5000 ,45,99.3467 ,4.4451 ,106
139.7875,0,111,6,110,110.2500 ,107,113,4.8875 ,0.5000 ,48,97.0433 ,4.6281 ,109
141.1,1,108,4,108,108.1667 ,106,110,1.3125 ,0.5000 ,48,98.6433 ,4.5735 ,107
141.4,0,124,3,107.5,107.5319 ,106,109,0.3000 ,0.3333 ,47,96.9867 ,4.6459 ,109
142.3125,0,119,2,107,107.0435 ,106,108,0.9125 ,0.6667 ,46,97.8633 ,4.5929 ,107
143.225,1,137,3,107.5,107.5000 ,106,109,0.9125 ,0.5000 ,44,97.2567 ,4.6065 ,108
145.5875,0,132,1,106.5,106.5000 ,106,107,2.3625 ,0.3333 ,46,97.5300 ,4.5819 ,107
145.75,1,134,7,103.5,103.5000 ,100,107,0.1625 ,0.5000 ,46,96.9567 ,4.5909 ,106
147.2875,0,139,7,103.5,103.5000 ,100,107,1.5375 ,0.5000 ,46,96.5933 ,4.5857 ,105
147.3,1,111,11,105.5,105.6222 ,100,111,0.0125 ,0.5000 ,45,95.6900 ,4.6066 ,107
147.325,1,116,19,109.5,109.9524 ,100,119,0.0250 ,0.5000 ,42,95.7867 ,4.5810 ,111
151.3875,0,103,5,102.5,102.4419 ,100,105,4.0625 ,0.5000 ,43,97.4500 ,4.5164 ,101
152.125,0,101,5,100.5,100.3333 ,98,103,0.7375 ,0.5000 ,45,95.8567 ,4.5735 ,99
152.45,1,134,7,101.5,101.1818 ,98,105,0.3250 ,0.5000 ,44,93.2700 ,4.6969 ,103
153.275,0,96,12,98,97.4286 ,92,104,0.8250 ,0.5000 ,42,91.3033 ,4.7870 ,95
154.85,0,98,11,97.5,96.8889 ,92,103,1.5750 ,0.5000 ,45,89.2967 ,4.9282 ,98
157.1375,0,147,2,95,94.9130 ,94,96,2.2875 ,0.3333 ,46,88.9767 ,4.9867 ,96
157.3,1,114,4,96,95.8182 ,94,98,0.1625 ,0.5000 ,44,87.0500 ,5.1749 ,96
157.45,0,119,17,102.5,101.9070 ,94,111,0.1500 ,0.5000 ,43,87.2600 ,5.2178 ,95
157.575,1,142,19,101.5,100.8049 ,92,111,0.1250 ,0.5000 ,41,86.3867 ,5.2517 ,94
158.725,1,93,21,100.5,99.9474 ,90,111,1.1500 ,0.5000 ,38,85.7533 ,5.2783 ,92
161.0875,0,116,5,108.5,108.4419 ,106,111,2.3625 ,0.5000 ,43,84.5167 ,5.3504 ,109
161.8625,1,144,7,110.5,110.5000 ,107,114,0.7750 ,0.5000 ,42,89.3133 ,5.0627 ,111
163.6625,0,150,6,111,111.0698 ,108,114,1.8000 ,0.5000 ,43,94.5400 ,4.8050 ,112
164.7,1,124,10,114,114.3488 ,109,119,1.0375 ,0.5000 ,43,100.0633 ,4.5669 ,114
166.2625,0,126,9,114.5,114.8293 ,110,119,1.5625 ,0.5000 ,41,101.5700 ,4.5759 ,118
166.325,1,139,10,114,114.2500 ,109,119,0.0625 ,0.5000 ,40,103.7733 ,4.5584 ,110
169.0875,0,132,8,115,115.3077 ,111,119,2.7625 ,0.6667 ,39,102.8467 ,4.6655 ,111
170.9125,1,121,10,111,111.2500 ,106,116,1.8250 ,0.5000 ,40,101.8600 ,4.7924 ,111
173.7125,0,129,13,112.5,113.0000 ,106,119,2.8000 ,0.5000 ,39,100.0000 ,4.9003 ,112
177.15,1,106,3,106.5,106.5750 ,105,108,3.4375 ,0.5000 ,40,100.6033 ,4.9106 ,106
177.975,1,108,5,105.5,105.4359 ,103,108,0.8250 ,0.5000 ,39,98.9033 ,4.9778 ,105
179.6875,0,137,4,105,104.7895 ,103,107,1.7125 ,0.3333 ,38,97.0400 ,5.0534 ,107
180.175,1,103,9,103.5,102.7500 ,99,108,0.4875 ,0.5000 ,36,95.7867 ,5.0988 ,103
182.3625,1,111,14,112,111.8205 ,105,119,2.1875 ,0.5000 ,39,94.7833 ,5.1351 ,108
185.6,1,134,7,103.5,103.4146 ,100,107,3.2375 ,0.5000 ,41,95.7900 ,5.1051 ,105
191.325,0,103,1,103.5,103.5000 ,103,104,5.7250 ,0.7500 ,46,95.2100 ,5.1172 ,103
191.3875,1,132,2,104,103.9778 ,103,105,0.0625 ,0.6667 ,45,94.9933 ,5.1099 ,103
192.025,0,129,3,103.5,103.4651 ,102,105,0.6375 ,0.5000 ,43,93.5833 ,5.1671 ,104
193.45,0,147,4,104,103.9556 ,102,106,1.4250 ,0.5000 ,45,93.3767 ,5.1597 ,103
194.475,0,150,4,104,103.9091 ,102,106,1.0250 ,0.5000 ,44,93.3433 ,5.1422 ,104
194.825,0,108,3,104.5,104.5333 ,103,106,0.3500 ,0.6667 ,45,93.6467 ,5.1065 ,103
197.2375,0,142,9,106.5,106.6000 ,102,111,2.4125 ,0.5000 ,45,93.3433 ,5.1038 ,104
198.3375,0,106,8,107,107.1905 ,103,111,1.1000 ,0.5000 ,42,93.6467 ,5.0716 ,104
198.6,1,114,16,111,111.6154 ,103,119,0.2625 ,0.5000 ,39,93.6767 ,5.0566 ,111
199.05,1,137,21,113.5,114.3514 ,103,124,0.4500 ,0.5000 ,37,96.2800 ,4.9408 ,119
200.5,0,121,24,112,114.0000 ,100,124,1.4500 ,0.5000 ,36,101.0467 ,4.7607 ,104
201.2375,1,101,29,109.5,110.6757 ,95,124,0.7375 ,0.5000 ,37,100.3367 ,4.8405 ,100
202.4125,0,144,17,114.5,115.5897 ,106,123,1.1750 ,0.5000 ,39,96.6633 ,5.0324 ,110
205.175,0,119,10,116,116.5263 ,111,121,2.7625 ,0.5000 ,38,94.7467 ,5.2040 ,112
205.5,0,124,9,115.5,115.7250 ,111,120,0.3250 ,0.5000 ,40,97.3333 ,5.1456 ,114
208.525,0,116,6,116,116.3158 ,113,119,3.0250 ,0.5000 ,38,101.3000 ,5.0053 ,116
208.7375,1,139,21,105.5,105.7692 ,95,116,0.2125 ,0.5000 ,39,103.1067 ,4.9836 ,113
210.225,0,126,3,96.5,96.5385 ,95,98,1.4875 ,0.5000 ,39,103.2467 ,4.9597 ,97
210.725,1,116,15,102.5,102.7027 ,95,110,0.5000 ,0.5000 ,37,97.5533 ,5.2821 ,98
211.525,0,98,13,101.5,101.6667 ,95,108,0.8000 ,0.5000 ,39,92.2767 ,5.5692 ,98
213.125,1,96,12,98,98.1538 ,92,104,1.6000 ,0.5000 ,39,88.2567 ,5.8119 ,95
213.6375,1,93,14,97,96.8205 ,90,104,0.5125 ,0.5000 ,39,87.5267 ,5.8764 ,92
216,0,111,9,99.5,99.3902 ,95,104,2.3625 ,0.5000 ,41,85.6267 ,6.0375 ,100
217.25,0,106,5,101.5,101.5000 ,99,104,1.2500 ,0.6667 ,40,86.5833 ,5.9740 ,99
217.875,1,139,8,102,101.7895 ,98,106,0.6250 ,0.5000 ,38,87.8400 ,5.8776 ,99
219.425,1,121,16,98,97.3143 ,90,106,1.5500 ,0.5000 ,35,89.7000 ,5.7437 ,98
221.5875,0,129,9,101.5,101.2632 ,97,106,2.1625 ,0.5000 ,38,89.0967 ,5.8043 ,105
222.125,1,101,16,98,97.3514 ,90,106,0.5375 ,0.5000 ,37,91.1300 ,5.6652 ,97
224.275,1,144,12,105,105.3158 ,99,111,2.1500 ,0.5000 ,38,90.2933 ,5.7376 ,106
225.575,0,132,11,105.5,105.6410 ,100,111,1.3000 ,0.5000 ,39,92.7833 ,5.5659 ,101
226.925,0,103,11,105.5,105.3590 ,100,111,1.3500 ,0.5000 ,39,91.6567 ,5.6168 ,101
231.3125,0,150,11,105.5,104.9500 ,100,111,4.3875 ,0.5000 ,40,92.5867 ,5.5430 ,106
233.7375,0,119,7,103.5,103.2558 ,100,107,2.4250 ,0.5000 ,43,92.9033 ,5.5067 ,102
236.2625,0,134,3,102.5,102.2857 ,101,104,2.5250 ,0.6667 ,42,93.0700 ,5.4812 ,101
237.55,1,147,4,100,99.8095 ,98,102,1.2875 ,0.5000 ,42,92.8867 ,5.4790 ,101
240.5375,0,137,3,101.5,101.4082 ,100,103,2.9875 ,0.4000 ,49,91.5067 ,5.5606 ,101
241.15,0,142,3,101.5,101.4694 ,100,103,0.6125 ,0.5000 ,49,91.2367 ,5.5672 ,101
241.7625,0,132,2,102,102.0400 ,101,103,0.6125 ,0.3333 ,50,91.2367 ,5.5571 ,102
242.3375,1,108,2,102,102.0204 ,101,103,0.5750 ,0.3333 ,49,91.5700 ,5.5247 ,103
242.4,1,126,5,103.5,103.5532 ,101,106,0.0625 ,0.5000 ,47,92.2033 ,5.4747 ,103
242.6625,1,103,8,102,102.1818 ,98,106,0.2625 ,0.5000 ,44,92.7733 ,5.4256 ,101
243.4375,1,98,6,100,99.9302 ,97,103,0.7750 ,0.5000 ,43,92.3767 ,5.4365 ,98
245.95,1,137,6,103,102.9333 ,100,106,2.5125 ,0.5000 ,45,90.7767 ,5.5303 ,103
248.1375,0,150,6,103,102.9302 ,100,106,2.1875 ,0.5000 ,43,91.0033 ,5.5021 ,105
249.525,1,124,7,107.5,107.5000 ,104,111,1.3875 ,0.5000 ,46,92.3600 ,5.4072 ,106
250.3,0,106,11,105.5,105.5000 ,100,111,0.7750 ,0.5000 ,44,94.6433 ,5.2665 ,105
252.375,0,147,8,107,107.0976 ,103,111,2.0750 ,0.6667 ,41,95.1500 ,5.2238 ,105
257.9875,0,119,6,108,108.2000 ,105,111,5.6125 ,0.5000 ,45,95.1200 ,5.2141 ,106
258.275,1,134,6,108,108.2093 ,105,111,0.2875 ,0.6667 ,43,95.1833 ,5.2034 ,105
258.5,1,139,7,107.5,107.5854 ,104,111,0.2250 ,0.5000 ,41,95.1500 ,5.1981 ,105
261.2125,1,121,2,105,105.0222 ,104,106,2.7125 ,0.6667 ,45,95.1200 ,5.1901 ,104
261.3875,1,144,13,104.5,104.5000 ,98,111,0.1750 ,0.5000 ,44,94.5167 ,5.2086 ,104
262.8,0,116,13,104.5,104.6512 ,98,111,1.4125 ,0.5000 ,43,94.2167 ,5.2106 ,106
264.025,1,98,15,102.5,102.8571 ,95,110,1.2250 ,0.5000 ,42,94.6133 ,5.1743 ,98
266.8125,0,111,4,97,96.8776 ,95,99,2.7875 ,0.6667 ,49,92.5467 ,5.2773 ,98
269.2625,1,96,4,94,93.9167 ,92,96,2.4500 ,0.3333 ,48,90.6867 ,5.4082 ,95
270.15,1,124,6,98,97.8696 ,95,101,0.8875 ,0.5000 ,46,87.5267 ,5.6606 ,96
270.925,1,129,16,103,102.8298 ,95,111,0.7750 ,0.7500 ,47,86.9600 ,5.7102 ,101
272.275,0,126,16,103,102.4419 ,95,111,1.3500 ,0.6667 ,43,88.1167 ,5.6218 ,100
272.6875,0,139,16,103,103.0000 ,95,111,0.4125 ,0.6667 ,44,89.5533 ,5.5193 ,96
274.4375,0,124,16,103,103.3636 ,95,111,1.7500 ,0.6667 ,44,89.2700 ,5.5234 ,107
274.9125,0,144,16,103,102.8222 ,95,111,0.4750 ,0.6667 ,45,91.4667 ,5.3772 ,106
275.5,1,108,16,103,102.8140 ,95,111,0.5875 ,0.6667 ,43,93.3533 ,5.2562 ,95
276.525,0,114,17,102.5,102.2927 ,94,111,1.0250 ,0.5000 ,41,92.3567 ,5.3005 ,110
278.8875,1,129,22,105,104.4211 ,94,116,2.3625 ,0.5000 ,38,93.7867 ,5.2088 ,111
280.9125,1,101,24,104,103.3684 ,92,116,2.0250 ,0.5000 ,38,95.6500 ,5.0940 ,94
288.925,0,142,3,108.5,108.5652 ,107,110,8.0125 ,0.5000 ,46,94.3333 ,5.1524 ,109
290.825,0,111,3,107.5,107.5652 ,106,109,1.9000 ,0.4000 ,46,94.5033 ,5.1392 ,108
291.55,0,150,2,107,107.0455 ,106,108,0.7250 ,0.6667 ,44,94.0800 ,5.1544 ,107
292.25,1,106,1,106.5,106.5227 ,106,107,0.7000 ,0.6667 ,44,97.4967 ,4.9645 ,106
292.675,1,108,2,106,106.0455 ,105,107,0.4250 ,0.5000 ,44,96.5933 ,5.0004 ,106
293.575,0,137,2,106,106.0233 ,105,107,0.9000 ,0.5000 ,43,96.0233 ,5.0186 ,106
294.8,1,121,2,105,105.0698 ,104,106,1.2250 ,0.5000 ,43,95.7533 ,5.0213 ,105
294.9375,1,116,10,109,109.2381 ,104,114,0.1375 ,0.5000 ,42,95.4200 ,5.0264 ,106
296.0125,1,134,11,108.5,109.1707 ,103,114,1.0750 ,0.5000 ,41,95.4533 ,5.0240 ,104
298.4875,0,147,11,108.5,109.3250 ,103,114,2.4750 ,0.5000 ,40,94.8167 ,5.0567 ,105
301.075,0,132,7,110.5,110.7234 ,107,114,2.5875 ,0.5000 ,47,94.8200 ,5.0561 ,108
301.85,0,119,5,105.5,105.6667 ,103,108,0.7750 ,0.5000 ,45,95.5800 ,5.0234 ,104
302.35,1,103,8,104,104.1818 ,100,108,0.5000 ,0.5000 ,44,95.4167 ,5.0203 ,103
304.3,0,121,6,103,102.9362 ,100,106,1.9500 ,0.5000 ,47,94.6933 ,5.0465 ,102
306.725,0,124,3,101.5,101.3636 ,100,103,2.4250 ,0.3333 ,44,92.9800 ,5.1286 ,103
307.0375,1,114,4,102,101.8182 ,100,104,0.3125 ,0.5000 ,44,92.7433 ,5.1352 ,103
309.05,1,101,6,98,97.6341 ,95,101,2.0125 ,0.5000 ,41,92.7733 ,5.1255 ,100
310.5,1,137,4,100,99.8095 ,98,102,1.4500 ,0.5000 ,42,92.0433 ,5.1802 ,101
311.8125,0,119,13,104.5,104.1905 ,98,111,1.3125 ,0.5000 ,42,91.4767 ,5.2122 ,99
314.15,0,147,13,104.5,104.5000 ,98,111,2.3375 ,0.5000 ,42,90.3000 ,5.2677 ,102
316.3625,0,129,5,100.5,100.3256 ,98,103,2.2125 ,0.5000 ,43,90.9700 ,5.2166 ,101
317.775,1,126,13,104.5,104.3333 ,98,111,1.4125 ,0.5000 ,39,90.9967 ,5.2126 ,103
318.35,1,150,16,106,106.0000 ,98,114,0.5750 ,0.5000 ,38,92.1733 ,5.1341 ,111
318.7625,1,116,21,108.5,109.0833 ,98,119,0.4125 ,0.5000 ,36,95.1700 ,4.9620 ,114
326.025,0,108,4,103,103.0488 ,101,105,7.2625 ,0.5000 ,41,99.1100 ,4.7639 ,102
326.325,1,139,7,101.5,101.5000 ,98,105,0.3000 ,0.5000 ,42,98.1700 ,4.7996 ,101
329.25,0,106,2,104,104.0833 ,103,105,2.9250 ,0.5000 ,48,95.0467 ,4.9507 ,104
329.5375,0,132,2,104,104.0417 ,103,105,0.2875 ,0.5000 ,48,92.5067 ,5.0752 ,104
329.8,1,142,5,102.5,102.6042 ,100,105,0.2625 ,0.6667 ,48,93.1367 ,5.0295 ,103
330.9625,0,150,6,103,103.1304 ,100,106,1.1625 ,0.6667 ,46,93.6133 ,4.9946 ,104
333.7875,0,103,4,102,102.1277 ,100,104,2.8250 ,0.6667 ,47,93.6467 ,4.9826 ,102
334.4375,0,144,6,103,103.0698 ,100,106,0.6500 ,0.5000 ,43,93.0100 ,5.0084 ,101
336.7375,1,101,1,100.5,100.4889 ,100,101,2.3000 ,0.6667 ,45,92.3467 ,5.0342 ,100
338.625,1,121,2,101,100.9565 ,100,102,1.8875 ,0.5000 ,46,91.1733 ,5.0961 ,101
340.2875,1,147,4,101,100.8667 ,99,103,1.6625 ,0.6667 ,45,90.9367 ,5.1046 ,100
341.9625,0,137,5,103.5,103.5532 ,101,106,1.6750 ,0.5000 ,47,90.6333 ,5.1172 ,102
344.225,1,119,7,102.5,102.6522 ,99,106,2.2625 ,0.5000 ,46,91.2700 ,5.0708 ,101
347.15,1,111,14,108,108.0000 ,101,115,2.9250 ,0.5000 ,46,91.2667 ,5.0616 ,106
349.85,0,132,15,107.5,107.9787 ,100,115,2.7000 ,0.5000 ,47,93.1733 ,4.9536 ,104
351.4,0,129,11,109.5,109.7292 ,104,115,1.5500 ,0.5000 ,48,93.7367 ,4.9194 ,106
351.4625,0,106,12,109,109.2609 ,103,115,0.0625 ,0.5000 ,46,95.1533 ,4.8492 ,105
352.675,1,139,12,107,107.1277 ,101,113,1.2125 ,0.5000 ,47,94.8800 ,4.8638 ,103
354.5625,1,134,12,106,106.2609 ,100,112,1.8875 ,0.5000 ,46,94.4533 ,4.8787 ,101
354.6875,0,116,15,107.5,107.6667 ,100,115,0.1250 ,0.5000 ,45,92.9167 ,4.9503 ,111
355.175,0,108,15,107.5,108.1818 ,100,115,0.4875 ,0.5000 ,44,95.1100 ,4.8307 ,101
355.4375,1,101,17,106.5,107.0930 ,98,115,0.2625 ,0.5000 ,43,94.2367 ,4.8716 ,100
356.45,1,98,19,104.5,104.7209 ,95,114,1.0125 ,0.6667 ,43,93.6033 ,4.8974 ,98
358.425,0,111,16,103,102.6364 ,95,111,1.9750 ,0.5000 ,44,89.9367 ,5.0864 ,106
358.775,1,124,19,104.5,104.0476 ,95,114,0.3500 ,0.5000 ,42,91.7333 ,4.9783 ,111
359.675,1,96,22,103,102.7317 ,92,114,0.9000 ,0.5000 ,41,95.2600 ,4.7842 ,95
