Trading_time,Is_it_best_bid_or_ask,The_price_of_the_customer_order,bid_ask_spread,mid_price,micro_price,best_bid,best_ask,time_elapsed,LOB_imbalance,total_quantity_of_all_quotes,p*,Smith's_metric,Trading_price
40.775,1,114,2,95,94.8947 ,94,96,0.8625,0.3333 ,38,85.4833 ,7.5935 ,96
41.2875,1,150,2,96,95.9500 ,95,97,0.5125,0.5000 ,40,85.8500 ,7.5264 ,96
41.675,0,137,4,95,94.9000 ,93,97,0.3875,0.6667 ,40,86.1800 ,7.4286 ,96
41.6875,1,142,5,95.5,95.3684 ,93,98,0.0125,0.6667 ,38,86.7200 ,7.3275 ,97
44.5,0,126,4,96,95.8537 ,94,98,2.8125,0.5000 ,41,87.0533 ,7.2577 ,96
46.3625,1,108,7,97.5,97.5000 ,94,101,1.8625,0.5000 ,40,87.0200 ,7.2646 ,98
46.75,1,147,9,98.5,98.7250 ,94,103,0.3875,0.5000 ,40,87.6567 ,7.2452 ,101
48.1875,1,139,10,98,98.2632 ,93,103,1.4375,0.5000 ,38,88.9867 ,7.1427 ,94
51.575,0,111,5,97.5,97.8205 ,95,100,3.3875,0.6667 ,39,88.0933 ,7.1992 ,95
51.6875,0,132,5,97.5,97.8378 ,95,100,0.1125,0.5000 ,37,87.1367 ,7.2584 ,96
56.3375,0,116,7,91.5,91.5854 ,88,95,4.65,0.5000 ,41,85.8800 ,7.2648 ,94
57.4875,1,129,15,95.5,95.5000 ,88,103,1.15,0.5000 ,44,85.7833 ,7.2083 ,95
58.475,1,134,18,97,97.0000 ,88,106,0.9875,0.5000 ,42,85.7867 ,7.1751 ,103
62.4625,0,119,4,95,95.0000 ,93,97,3.9875,0.5000 ,46,88.2133 ,6.9090 ,94
63.0875,1,150,1,96.5,96.5106 ,96,97,0.625,0.3333 ,47,87.8833 ,6.8919 ,97
64.375,1,132,8,99,99.3810 ,95,103,1.2875,0.5000 ,42,88.3433 ,6.8727 ,97
65.6,0,101,4,99,99.0465 ,97,101,1.225,0.5000 ,43,86.8133 ,7.0056 ,98
65.7375,0,124,4,101,101.0000 ,99,103,0.1375,0.5000 ,42,87.9567 ,6.9829 ,100
67.2375,0,144,4,101,101.0000 ,99,103,1.5,0.5000 ,44,88.9233 ,6.9649 ,101
68.9125,0,103,10,96,96.0000 ,91,101,1.675,0.5000 ,42,90.1267 ,6.8147 ,100
69.1375,1,108,14,96,95.8372 ,89,103,0.225,0.5000 ,43,90.6333 ,6.7210 ,101
76.8625,0,121,7,93.5,93.4186 ,90,97,7.725,0.5000 ,43,90.9367 ,6.6288 ,96
77.4875,1,147,13,96.5,96.3415 ,90,103,0.625,0.5000 ,41,89.3000 ,6.7030 ,97
77.65,0,119,15,95.5,95.6829 ,88,103,0.1625,0.5000 ,41,88.4033 ,6.7132 ,91
83.1375,1,88,19,85.5,85.0476 ,76,95,5.4875,0.5000 ,42,85.3533 ,6.9972 ,88
83.25,1,142,20,86,85.0476 ,76,96,0.1125,0.3333 ,42,82.8233 ,7.2363 ,95
85.3125,0,116,18,86,84.9535 ,77,95,2.0625,0.5000 ,43,82.6367 ,7.2736 ,89
86.3,0,114,6,90,89.6512 ,87,93,0.9875,0.5000 ,43,81.9267 ,7.2829 ,92
88.025,0,111,9,91.5,91.2955 ,87,96,1.725,0.5000 ,44,83.0167 ,7.1244 ,91
90.275,0,137,3,91.5,91.3696 ,90,93,2.25,0.5000 ,46,81.9633 ,7.1539 ,91
90.3875,1,126,6,93,92.7273 ,90,96,0.1125,0.6667 ,44,82.4733 ,7.0472 ,93
90.7125,1,134,8,94,93.8182 ,90,98,0.325,0.6667 ,44,82.8700 ,6.9558 ,96
91.15,1,129,13,96.5,96.3488 ,90,103,0.4375,0.5000 ,43,84.4700 ,6.7905 ,98
91.625,1,108,16,98,98.1778 ,90,106,0.475,0.6667 ,45,86.5767 ,6.6150 ,103
92.9,0,114,7,93.5,93.5745 ,90,97,1.275,0.8000 ,47,89.6533 ,6.3361 ,96
93.3375,0,134,16,98,97.8140 ,90,106,0.4375,0.7500 ,43,89.3600 ,6.3466 ,96
97.65,0,137,4,94,94.0000 ,92,96,4.3125,0.3333 ,50,88.6100 ,6.3510 ,93
97.8625,1,101,5,93.5,93.4468 ,91,96,0.2125,0.3333 ,47,85.7200 ,6.5141 ,92
98.675,1,111,5,93.5,93.5000 ,91,96,0.8125,0.5000 ,46,84.4867 ,6.5585 ,91
101.4375,0,126,2,92,91.9787 ,91,93,2.7625,0.6667 ,47,83.0433 ,6.6234 ,92
101.65,1,106,3,92.5,92.4681 ,91,94,0.2125,0.6667 ,47,82.8067 ,6.5930 ,91
102.825,0,116,4,92,91.9130 ,90,94,1.175,0.5000 ,46,82.5033 ,6.5699 ,90
103.2125,0,139,6,91,90.9333 ,88,94,0.3875,0.5000 ,45,82.1400 ,6.5571 ,89
104.025,0,96,8,92,91.7209 ,88,96,0.8125,0.5000 ,43,81.2367 ,6.5839 ,92
105.2,1,91,4,90,89.8605 ,88,92,1.175,0.5000 ,43,81.6667 ,6.5166 ,88
105.275,0,129,8,92,91.6190 ,88,96,0.075,0.5000 ,42,80.9633 ,6.5286 ,91
105.875,0,98,8,92,91.6000 ,88,96,0.6,0.5000 ,40,81.5733 ,6.4364 ,93
106.125,1,88,20,86,84.7179 ,76,96,0.25,0.5000 ,39,82.0600 ,6.4276 ,88
108.7125,0,124,17,87.5,85.9744 ,79,96,2.5875,0.5000 ,39,81.8033 ,6.4469 ,94
112.775,1,121,8,94,93.5122 ,90,98,4.0625,0.5000 ,41,82.8433 ,6.3266 ,96
113.3875,0,144,8,94,93.6923 ,90,98,0.6125,0.5000 ,39,83.9600 ,6.2042 ,91
115.2,1,142,8,97,96.7073 ,93,101,1.8125,0.5000 ,41,84.5133 ,6.1503 ,98
116.5,1,147,10,98,97.7619 ,93,103,1.3,0.5000 ,42,85.8867 ,6.0518 ,101
117.9625,1,119,11,97.5,97.6341 ,92,103,1.4625,0.5000 ,41,87.6367 ,5.9233 ,93
121.8625,0,150,7,99.5,99.3333 ,96,103,3.9,0.5000 ,42,87.7600 ,5.9367 ,98
124.1625,1,144,4,104,104.0465 ,102,106,2.3,0.5000 ,43,87.8367 ,6.0539 ,103
125.5625,0,132,6,103,103.0698 ,100,106,1.4,0.5000 ,43,88.8433 ,6.0718 ,104
126.2,1,129,6,105,104.9231 ,102,108,0.6375,0.5000 ,39,92.0267 ,5.9895 ,106
126.275,1,124,9,106.5,106.3784 ,102,111,0.075,0.5000 ,37,94.3433 ,5.9987 ,108
129.075,0,150,4,104,104.1538 ,102,106,2.8,0.5000 ,39,95.8800 ,5.9840 ,103
129.475,1,103,18,97,97.2308 ,88,106,0.4,0.5000 ,39,95.3533 ,5.9941 ,102
129.75,0,101,18,97,97.4737 ,88,106,0.275,0.5000 ,38,94.0600 ,6.0534 ,100
131.6,0,139,7,102.5,102.5000 ,99,106,1.85,0.5000 ,42,91.7433 ,6.2533 ,100
133.0375,0,114,3,102.5,102.5714 ,101,104,1.4375,0.5000 ,42,90.8733 ,6.3574 ,103
133.925,1,132,3,101.5,101.5000 ,100,103,0.8875,0.3333 ,42,91.3333 ,6.3499 ,101
134.1625,1,116,3,101.5,101.5714 ,100,103,0.2375,0.5000 ,42,91.5667 ,6.3562 ,100
137.625,0,147,3,100.5,100.4000 ,99,102,3.4625,0.4000 ,45,91.4433 ,6.3718 ,101
141.3125,1,106,1,99.5,99.4894 ,99,100,3.6875,0.5000 ,47,90.9367 ,6.4018 ,99
142.3875,1,111,4,98,97.8261 ,96,100,1.075,0.2500 ,46,90.3000 ,6.4272 ,99
143.6625,1,142,4,98,97.7778 ,96,100,1.275,0.2500 ,45,89.9700 ,6.4311 ,100
143.75,1,108,4,98,97.8182 ,96,100,0.0875,0.3333 ,44,89.7633 ,6.4263 ,100
144.925,1,103,11,93.5,93.2500 ,88,99,1.175,0.3333 ,44,90.0633 ,6.3728 ,96
145.0125,0,98,11,93.5,93.1163 ,88,99,0.0875,0.3333 ,43,89.0000 ,6.4169 ,98
146.2875,0,126,8,92,91.7073 ,88,96,1.275,0.3333 ,41,88.4667 ,6.4285 ,96
149.575,0,134,8,97,97.0976 ,93,101,3.2875,0.5000 ,41,87.3200 ,6.4879 ,97
151.3375,0,119,6,98,97.7907 ,95,101,1.7625,0.5000 ,43,87.5933 ,6.4493 ,97
154.0125,1,121,6,103,103.0000 ,100,106,2.675,0.5000 ,40,87.3533 ,6.5085 ,101
154.9875,0,137,5,103.5,103.5000 ,101,106,0.975,0.5000 ,42,88.9567 ,6.4379 ,102
155.2125,0,132,7,99.5,99.4146 ,96,103,0.225,0.5000 ,41,90.4900 ,6.3214 ,102
157.9875,0,108,2,102,101.9268 ,101,103,2.775,0.5000 ,41,91.8700 ,6.2463 ,102
158.8625,1,139,15,95.5,94.9512 ,88,103,0.875,0.5000 ,41,92.1400 ,6.1995 ,101
159.425,1,124,18,97,96.3077 ,88,106,0.5625,0.5000 ,39,91.8067 ,6.1980 ,103
161.1,1,88,26,89,88.3500 ,76,102,1.675,0.5000 ,40,92.1733 ,6.1728 ,88
166.425,0,98,20,92,91.4737 ,82,102,5.325,0.5000 ,38,87.5033 ,6.4787 ,83
169.5125,0,114,14,94,93.6818 ,87,101,3.0875,0.5000 ,44,81.8767 ,6.8930 ,100
170.65,0,134,4,99,99.0870 ,97,101,1.1375,0.5000 ,46,81.9933 ,6.8712 ,98
171.225,1,150,7,102.5,102.6591 ,99,106,0.575,0.5000 ,44,85.0767 ,6.6497 ,101
172.4625,0,137,5,103.5,103.6190 ,101,106,1.2375,0.5000 ,42,90.0667 ,6.3199 ,104
172.725,0,121,5,103.5,103.5610 ,101,106,0.2625,0.5000 ,41,91.4267 ,6.2620 ,103
173.775,0,111,4,104,104.0952 ,102,106,1.05,0.6667 ,42,92.8033 ,6.2099 ,102
174.7875,1,106,4,104,104.0000 ,102,106,1.0125,0.6667 ,40,92.9800 ,6.2368 ,102
175.5125,0,144,4,104,104.0000 ,102,106,0.725,0.5000 ,40,92.4100 ,6.3122 ,103
177.3625,1,103,1,102.5,102.4884 ,102,103,1.85,0.6667 ,43,92.4733 ,6.3240 ,102
178.4625,1,116,15,95.5,95.1429 ,88,103,1.1,0.5000 ,42,92.4400 ,6.3000 ,102
179.8625,0,142,7,91.5,91.1818 ,88,95,1.4,0.5000 ,44,92.4100 ,6.2860 ,94
179.925,1,101,8,92,91.7209 ,88,96,0.0625,0.5000 ,43,89.4733 ,6.4732 ,95
180.0125,1,147,15,95.5,95.1429 ,88,103,0.0875,0.5000 ,42,87.4067 ,6.5994 ,96
180.65,0,126,18,97,97.0000 ,88,106,0.6375,0.5000 ,40,85.8800 ,6.6926 ,102
180.7125,1,88,30,91,91.3846 ,76,106,0.0625,0.5000 ,39,88.4500 ,6.4852 ,88
180.9625,1,108,32,92,92.4324 ,76,108,0.25,0.5000 ,37,85.8533 ,6.6624 ,106
184.7,0,114,12,102,102.6000 ,96,108,3.7375,0.5000 ,40,89.2733 ,6.4189 ,105
186.9,0,139,11,101.5,102.0500 ,96,107,2.2,0.5000 ,40,90.5600 ,6.3337 ,98
188.05,1,134,11,102.5,102.7750 ,97,108,1.15,0.5000 ,40,92.7867 ,6.1968 ,107
189.4,0,142,8,104,104.3077 ,100,108,1.35,0.5000 ,39,93.4167 ,6.1863 ,103
190.6875,0,137,7,104.5,104.8684 ,101,108,1.2875,0.5000 ,38,92.8933 ,6.2575 ,102
195.575,1,106,7,104.5,104.9268 ,101,108,4.8875,0.6667 ,41,93.7900 ,6.2320 ,101
196.8875,0,150,6,105,105.3659 ,102,108,1.3125,0.5000 ,41,92.0767 ,6.3877 ,103
199.0625,1,132,4,109,109.2727 ,107,111,2.175,0.5000 ,44,92.1733 ,6.4814 ,108
199.6625,0,121,9,106.5,107.1429 ,102,111,0.6,0.5000 ,42,94.1700 ,6.3982 ,110
201.45,1,103,3,101.5,101.7250 ,100,103,1.7875,0.5000 ,40,96.8767 ,6.2179 ,102
201.85,1,101,9,98.5,98.7250 ,94,103,0.4,0.5000 ,40,96.1600 ,6.2462 ,100
203.95,1,111,19,97.5,98.2308 ,88,107,2.1,0.5000 ,39,93.6333 ,6.3935 ,103
204.675,0,126,23,99.5,100.7105 ,88,111,0.725,0.5000 ,38,91.8733 ,6.5018 ,103
204.9625,1,124,15,106.5,107.1081 ,99,114,0.2875,0.5000 ,37,92.2333 ,6.5273 ,111
206.25,1,129,28,102,103.4737 ,88,116,1.2875,0.5000 ,38,95.7100 ,6.2911 ,114
208.6125,0,144,4,90,90.0488 ,88,92,2.3625,0.5000 ,41,99.1100 ,6.0742 ,90
209.575,0,147,2,89,89.0000 ,88,90,0.9625,0.3333 ,38,94.1700 ,6.3991 ,90
210.0375,0,119,2,89,89.0526 ,88,90,0.4625,0.5000 ,38,87.7800 ,6.8711 ,89
210.525,1,116,2,89,89.0270 ,88,90,0.4875,0.5000 ,37,80.9667 ,7.4556 ,90
213.0625,0,103,2,89,88.9778 ,88,90,2.5375,0.5000 ,45,81.0000 ,7.4582 ,89
213.6875,0,144,3,89.5,89.4286 ,88,91,0.625,0.3333 ,42,80.6967 ,7.4870 ,89
214.1,1,88,14,83,82.6667 ,76,90,0.4125,0.5000 ,42,80.6667 ,7.5735 ,88
215.05,0,96,14,83,82.8293 ,76,90,0.95,0.5000 ,41,80.0633 ,7.7115 ,89
215.5,1,129,17,84.5,84.2821 ,76,93,0.45,0.5000 ,39,80.0967 ,7.7626 ,90
215.8125,1,93,10,96,95.8649 ,91,101,0.3125,0.5000 ,37,80.4600 ,7.7022 ,93
215.8625,1,134,15,98.5,98.2857 ,91,106,0.05,0.5000 ,35,82.0300 ,7.5362 ,101
217.2875,0,108,21,95.5,95.1613 ,85,106,1.425,0.5000 ,31,85.8667 ,7.1759 ,104
217.975,1,147,44,97,97.0000 ,75,119,0.6875,0.6667 ,32,90.0767 ,6.8197 ,106
220.7375,0,98,16,86,85.3514 ,78,94,2.7625,0.5000 ,37,93.8033 ,6.5768 ,83
222.1625,0,124,15,86.5,86.1053 ,79,94,1.425,0.5000 ,38,87.5467 ,7.0704 ,93
223.6875,0,96,10,89,89.0000 ,84,94,1.525,0.5000 ,38,84.5200 ,7.3242 ,90
224.1375,0,106,29,99.5,100.3056 ,85,114,0.45,0.5000 ,36,80.3100 ,7.6951 ,91
224.675,0,142,29,99.5,99.9143 ,85,114,0.5375,0.5000 ,35,82.4433 ,7.4834 ,96
229.15,0,137,16,102,102.7273 ,94,110,4.475,0.5000 ,33,83.6000 ,7.3838 ,95
230.8,0,119,24,94,93.6571 ,82,106,1.65,0.5000 ,35,85.0367 ,7.2375 ,99
231.1,0,98,24,94,93.2941 ,82,106,0.3,0.5000 ,34,87.4200 ,7.0195 ,98
231.2875,0,88,24,94,93.2941 ,82,106,0.1875,0.5000 ,34,88.0167 ,6.9514 ,83
235.5,0,101,7,98.5,98.6000 ,95,102,4.2125,0.6667 ,35,83.7967 ,7.2852 ,95
236.3125,0,114,12,102,102.8571 ,96,108,0.8125,0.5000 ,35,83.0267 ,7.3569 ,101
236.6375,0,139,11,102.5,103.1111 ,97,108,0.325,0.5000 ,36,84.5767 ,7.2297 ,98
237.175,1,126,12,105,105.5143 ,99,111,0.5375,0.5000 ,35,88.6167 ,6.9297 ,108
238.8875,0,121,3,101.5,101.4211 ,100,103,1.7125,0.5000 ,38,92.6700 ,6.6258 ,100
239.6,1,150,3,101.5,101.4211 ,100,103,0.7125,0.5000 ,38,92.1933 ,6.6589 ,103
241.2625,0,116,28,92,91.2222 ,78,106,1.6625,0.5000 ,36,93.4933 ,6.5534 ,102
242.2125,0,132,6,103,102.8333 ,100,106,0.95,0.5000 ,36,91.9000 ,6.6764 ,101
243.225,0,121,5,102.5,102.3611 ,100,105,1.0125,0.5000 ,36,92.0767 ,6.6687 ,101
246.3625,1,111,23,89.5,88.5676 ,78,101,3.1375,0.5000 ,37,91.5067 ,6.7100 ,100
250.4125,0,108,10,86,85.2857 ,81,91,4.05,0.5000 ,35,90.9033 ,6.7820 ,89
250.75,1,106,12,87,86.6667 ,81,93,0.3375,0.5000 ,36,86.9367 ,7.1097 ,91
252.65,1,126,20,93,92.7297 ,83,103,1.9,0.5000 ,37,84.0333 ,7.3377 ,93
256.4125,0,101,3,85.5,85.3902 ,84,87,3.7625,0.5000 ,41,82.3300 ,7.5232 ,86
257.7875,0,147,1,85.5,85.4474 ,85,86,1.375,0.3333 ,38,81.1367 ,7.6669 ,86
258.075,1,144,9,82.5,82.0263 ,78,87,0.2875,0.5000 ,38,79.5767 ,7.8876 ,86
259.4625,0,124,18,94,94.0000 ,85,103,1.3875,0.5000 ,40,77.6867 ,8.0580 ,86
261.6125,0,134,18,94,94.2195 ,85,103,2.15,0.5000 ,41,77.6867 ,8.0366 ,96
264.2,0,132,4,89,89.0444 ,87,91,2.5875,0.6667 ,45,81.0200 ,7.7060 ,88
265.125,1,119,11,95.5,95.2609 ,90,101,0.925,0.5000 ,46,81.3533 ,7.6535 ,91
265.1625,1,142,13,96.5,96.3556 ,90,103,0.0375,0.5000 ,45,82.6533 ,7.5134 ,101
267.225,0,150,8,99,99.0889 ,95,103,2.0625,0.6667 ,45,84.7267 ,7.3170 ,96
268.625,1,139,6,98,98.0667 ,95,101,1.4,0.5000 ,45,86.8700 ,7.1210 ,95
268.6875,1,129,8,99,99.0000 ,95,103,0.0625,0.5000 ,44,87.7367 ,7.0386 ,101
269.2375,1,103,15,95.5,95.6829 ,88,103,0.55,0.5000 ,41,88.0867 ,6.9920 ,95
269.375,1,114,18,97,96.7692 ,88,106,0.1375,0.5000 ,39,87.6167 ,7.0123 ,103
272.3125,0,129,8,97,96.8095 ,93,101,2.9375,0.5000 ,42,90.1033 ,6.8022 ,99
273.1375,0,116,4,96,95.9535 ,94,98,0.825,0.6667 ,43,89.5500 ,6.8265 ,94
273.85,1,126,7,97.5,97.4146 ,94,101,0.7125,0.5000 ,41,88.8433 ,6.8651 ,98
274.9625,0,137,7,99.5,99.5000 ,96,103,1.1125,0.5000 ,42,87.5967 ,6.9532 ,97
277.7875,0,150,15,95.5,95.5000 ,88,103,2.825,0.5000 ,40,87.1133 ,6.9737 ,101
278.5375,1,88,23,89.5,89.2051 ,78,101,0.75,0.5000 ,39,89.2267 ,6.8072 ,88
279.4375,0,142,16,91,90.6000 ,83,99,0.9,0.5000 ,40,85.8233 ,7.0682 ,98
280.9125,0,124,4,93,92.9535 ,91,95,1.475,0.3333 ,43,86.3367 ,7.0108 ,95
281.7,1,98,3,93.5,93.4634 ,92,95,0.7875,0.5000 ,41,84.8267 ,7.1191 ,95
281.8875,1,144,17,86.5,86.7179 ,78,95,0.1875,0.5000 ,39,86.6267 ,6.9905 ,92
282.4875,1,147,16,95,95.0000 ,87,103,0.6,0.5000 ,38,84.8167 ,7.1218 ,95
283.7375,0,134,16,95,94.7949 ,87,103,1.25,0.5000 ,39,84.9167 ,7.0957 ,93
285.3625,0,101,2,91,90.9268 ,90,92,1.625,0.5000 ,41,84.3400 ,7.1352 ,91
286.0125,1,103,25,90.5,89.8750 ,78,103,0.65,0.5000 ,40,83.8833 ,7.1672 ,90
287.7625,1,114,7,102.5,102.3250 ,99,106,1.75,0.5000 ,40,82.4100 ,7.3038 ,103
289.425,0,108,4,104,104.0465 ,102,106,1.6625,0.5000 ,43,85.9033 ,7.0258 ,104
291.4125,1,121,4,106,106.1000 ,104,108,1.9875,0.5000 ,40,89.8667 ,6.7509 ,106
293.5375,0,137,7,104.5,104.6842 ,101,108,2.125,0.5000 ,38,94.3433 ,6.4504 ,105
296.1375,0,119,3,103.5,103.5714 ,102,105,2.6,0.5000 ,42,94.8800 ,6.4259 ,103
296.525,1,111,16,96,96.4000 ,88,104,0.3875,0.5000 ,40,94.4533 ,6.4397 ,102
298.3875,0,139,7,92.5,92.4186 ,89,96,1.8625,0.5000 ,43,93.2500 ,6.5107 ,95
298.7,1,116,18,99,99.0000 ,90,108,0.3125,0.5000 ,40,90.0767 ,6.7297 ,96
299.4375,0,132,12,102,102.1538 ,96,108,0.7375,0.5000 ,39,88.0400 ,6.8883 ,97
301.375,0,106,17,96.5,96.7073 ,88,105,1.9375,0.5000 ,41,86.7833 ,6.9721 ,97
301.45,1,88,27,91.5,91.1707 ,78,105,0.075,0.5000 ,41,87.3533 ,6.9173 ,88
305.2875,0,147,6,98,98.0000 ,95,101,3.8375,0.6667 ,42,84.6233 ,7.1268 ,96
306.3125,0,144,5,97.5,97.6190 ,95,100,1.025,0.5000 ,42,84.5900 ,7.1150 ,96
307.8375,0,124,2,97,97.0000 ,96,98,1.525,0.3333 ,44,84.5600 ,7.1022 ,98
308.4375,1,114,2,97,97.0000 ,96,98,0.6,0.3333 ,44,87.3867 ,6.8578 ,98
310.05,1,129,10,101,101.1163 ,96,106,1.6125,0.5000 ,43,87.9867 ,6.8087 ,98
311.35,1,101,18,97,97.0000 ,88,106,1.3,0.5000 ,40,88.5267 ,6.7527 ,96
313.3375,0,108,3,93.5,93.3636 ,92,95,1.9875,0.5000 ,44,87.8600 ,6.7903 ,93
314.5375,0,132,5,93.5,93.4444 ,91,96,1.2,0.5000 ,45,86.2600 ,6.9023 ,94
315.55,0,98,7,91.5,91.3409 ,88,95,1.0125,0.6667 ,44,85.1533 ,6.9833 ,94
317.4125,0,134,7,91.5,91.3333 ,88,95,1.8625,0.5000 ,42,84.6433 ,7.0166 ,93
319.625,0,96,14,96,95.8293 ,89,103,2.2125,0.5000 ,41,84.5800 ,7.0064 ,93
320.625,0,121,5,90.5,90.2619 ,88,93,1,0.5000 ,42,84.2800 ,7.0265 ,92
322.3,1,126,11,97.5,97.3721 ,92,103,1.675,0.5000 ,43,83.6767 ,7.0635 ,93
322.9,1,106,12,97,97.0000 ,91,103,0.6,0.5000 ,42,83.7100 ,7.0463 ,92
323.4625,1,111,12,97,96.8537 ,91,103,0.5625,0.6667 ,41,83.4067 ,7.0575 ,91
324.85,1,116,14,96,95.8293 ,89,103,1.3875,0.5000 ,41,83.0433 ,7.0731 ,91
326.8125,0,137,9,98.5,98.5000 ,94,103,1.9625,0.5000 ,42,82.4733 ,7.1108 ,95
327.8125,1,142,12,100,99.8537 ,94,106,1,0.5000 ,41,83.5367 ,7.0141 ,103
330.7125,0,150,6,103,103.0000 ,100,106,2.9,0.5000 ,42,87.4033 ,6.7131 ,102
330.975,1,139,6,103,103.0000 ,100,106,0.2625,0.6667 ,42,90.5500 ,6.4884 ,100
335.325,1,119,7,104.5,104.6667 ,101,108,4.35,0.5000 ,42,91.7433 ,6.4219 ,106
335.5625,1,103,20,98,98.5000 ,88,108,0.2375,0.5000 ,40,92.8733 ,6.3326 ,101
335.6,1,108,23,99.5,99.7949 ,88,111,0.0375,0.5000 ,39,92.4667 ,6.3529 ,108
336.0875,1,142,26,101,101.3514 ,88,114,0.4875,0.5000 ,37,94.9200 ,6.1866 ,111
342.1625,0,101,1,97.5,97.4651 ,97,98,6.075,0.2500 ,43,96.6700 ,6.0632 ,98
343.0375,1,119,2,97,96.9302 ,96,98,0.875,0.2500 ,43,95.1267 ,6.1494 ,97
343.6375,1,144,3,97.5,97.4286 ,96,99,0.6,0.3333 ,42,91.7033 ,6.3671 ,98
344.15,0,121,11,93.5,93.5000 ,88,99,0.5125,0.5000 ,42,88.2267 ,6.6061 ,98
345.9,0,103,8,92,91.9024 ,88,96,1.75,0.5000 ,41,88.2567 ,6.5956 ,95
346,0,111,8,92,92.0000 ,88,96,0.1,0.5000 ,40,87.5267 ,6.6422 ,95
347.45,0,116,6,98,98.3000 ,95,101,1.45,0.6667 ,40,86.6267 ,6.6998 ,95
351.7375,0,114,7,97.5,97.5814 ,94,101,4.2875,0.6667 ,43,85.8167 ,6.7507 ,98
351.825,1,139,7,97.5,97.6667 ,94,101,0.0875,0.6667 ,42,86.8167 ,6.6609 ,94
352.1875,0,106,13,94.5,94.8095 ,88,101,0.3625,0.5000 ,42,86.3833 ,6.6813 ,93
353.4,0,134,17,92.5,92.2927 ,84,101,1.2125,0.5000 ,41,85.6600 ,6.7281 ,98
355.1875,0,96,12,87,86.8537 ,81,93,1.7875,0.5000 ,41,85.9467 ,6.7221 ,83
355.8,1,124,18,92,91.7692 ,83,101,0.6125,0.5000 ,39,82.1767 ,7.0219 ,93
357.225,0,129,12,90,89.8605 ,84,96,1.425,0.5000 ,43,82.3600 ,7.0053 ,93
360.6875,0,147,6,93,92.8636 ,90,96,3.4625,0.5000 ,44,81.3100 ,7.0844 ,91
360.8,1,126,11,95.5,95.2500 ,90,101,0.1125,0.5000 ,44,83.3433 ,6.8979 ,96
