Trading_time,Is_it_best_bid_or_ask,The_price_of_the_customer_order,bid_ask_spread,mid_price,micro_price,best_bid,best_ask,time_elapsed,LOB_imbalance,total_quantity_of_all_quotes,p*,Smith's_metric,Trading_price
119.025,1,106,7,93.5,93.2766 ,90,97,2.475,0.5000 ,47,88.0400 ,13.5165 ,91
119.175,1,121,11,95.5,95.1333 ,90,101,0.15,0.5000 ,45,84.7833 ,14.0094 ,97
119.8375,0,93,11,95.5,95.0000 ,90,101,0.6625,0.5000 ,44,85.5533 ,13.8579 ,91
119.8875,1,108,13,96.5,95.8810 ,90,103,0.05,0.3333 ,42,84.0033 ,14.0761 ,101
121.2375,0,150,12,97,96.4545 ,91,103,1.35,0.5000 ,44,87.1567 ,13.5244 ,102
121.55,1,114,12,96,95.4545 ,90,102,0.3125,0.5000 ,44,88.8700 ,13.2321 ,91
122.1625,1,116,13,96.5,95.7442 ,90,103,0.6125,0.5000 ,43,88.2033 ,13.2969 ,102
123.6625,1,91,16,95,94.2000 ,87,103,1.5,0.5000 ,40,88.8400 ,13.1831 ,90
128.4125,0,121,10,97,96.0000 ,92,102,4.75,0.3333 ,45,85.1700 ,13.7110 ,102
130.0375,1,96,15,94.5,93.3333 ,87,102,1.625,0.5000 ,45,88.5400 ,13.1794 ,92
130.45,0,116,15,94.5,93.1364 ,87,102,0.4125,0.5000 ,44,85.5667 ,13.6284 ,101
132.15,0,137,14,94,92.8605 ,87,101,1.7,0.5000 ,43,88.8067 ,13.1246 ,100
133.95,0,124,14,94,93.1463 ,87,101,1.8,0.5000 ,41,88.4733 ,13.1626 ,89
134.3125,0,91,14,94,93.1860 ,87,101,0.3625,0.5000 ,43,86.9367 ,13.3820 ,88
134.85,1,88,17,92.5,91.1163 ,84,101,0.5375,0.5000 ,43,83.0333 ,14.0233 ,87
135.75,0,101,8,97,96.3171 ,93,101,0.9,0.5000 ,41,79.4300 ,14.6096 ,96
137.05,1,147,8,99,98.5122 ,95,103,1.3,0.5000 ,41,81.8600 ,14.1127 ,101
137.725,0,134,7,98.5,97.9302 ,95,102,0.675,0.6667 ,43,85.9567 ,13.3839 ,98
138.4625,1,129,1,95.5,95.4048 ,95,96,0.7375,0.6667 ,42,88.8867 ,12.9065 ,95
138.6625,1,142,12,90,88.9756 ,84,96,0.2,0.5000 ,41,88.3367 ,13.0237 ,95
139.025,1,98,18,94,92.2000 ,85,103,0.3625,0.5000 ,40,86.6267 ,13.2734 ,96
141.9125,0,106,4,95,94.7561 ,93,97,2.8875,0.5000 ,41,86.1500 ,13.3132 ,94
143.6125,1,114,9,98.5,97.8250 ,94,103,1.7,0.5000 ,40,85.7833 ,13.3152 ,97
145.15,0,119,6,100,99.3415 ,97,103,1.5375,0.6667 ,41,86.4533 ,13.1515 ,102
148.9375,1,132,8,102,101.6190 ,98,106,3.7875,0.5000 ,42,88.4800 ,12.7866 ,103
149.0375,1,108,10,103,102.6341 ,98,108,0.1,0.5000 ,41,91.1233 ,12.3541 ,106
155.1625,0,139,6,105,104.7143 ,102,108,6.125,0.7500 ,42,93.7733 ,11.9476 ,105
157.1375,0,126,2,106,105.8837 ,105,107,1.975,0.6667 ,43,94.6100 ,11.7885 ,105
160.75,0,111,3,103.5,103.4082 ,102,105,3.6125,0.6667 ,49,95.1200 ,11.6689 ,103
161.05,1,103,3,103.5,103.4043 ,102,105,0.3,0.6667 ,47,94.1833 ,11.7288 ,102
163.05,1,144,2,102,101.9545 ,101,103,2,0.5000 ,44,93.2500 ,11.7906 ,102
163.6375,1,142,2,103,102.9333 ,102,104,0.5875,0.5000 ,45,92.4100 ,11.8421 ,103
164.1125,1,147,2,103,102.9333 ,102,104,0.475,0.3333 ,45,92.4733 ,11.7791 ,104
164.125,1,106,3,102.5,102.4318 ,101,104,0.0125,0.5000 ,44,93.1067 ,11.6452 ,102
164.6,1,129,11,98.5,98.1163 ,93,104,0.475,0.5000 ,43,93.0100 ,11.6144 ,101
167.8,0,150,5,101.5,101.5532 ,99,104,3.2,0.5000 ,47,92.3467 ,11.6458 ,103
169.0125,1,108,5,103.5,103.5532 ,101,106,1.2125,0.5000 ,47,92.1733 ,11.6157 ,104
169.0375,1,139,7,102.5,102.5778 ,99,106,0.025,0.5000 ,45,92.8367 ,11.4816 ,101
170.85,0,116,6,103,103.0000 ,100,106,1.8125,0.6667 ,46,92.6767 ,11.4509 ,103
172.15,0,121,3,101.5,101.4348 ,100,103,1.3,0.5000 ,46,92.7133 ,11.3973 ,103
173.875,0,114,2,102,102.0400 ,101,103,1.725,0.6667 ,50,92.5033 ,11.3741 ,102
174.275,1,132,5,103.5,103.6042 ,101,106,0.4,0.6667 ,48,92.7100 ,11.3004 ,103
176.65,1,137,6,105,105.4091 ,102,108,2.375,0.6667 ,44,92.7433 ,11.2513 ,106
176.675,1,111,6,105,105.4884 ,102,108,0.025,0.6667 ,43,93.7733 ,11.0839 ,102
179.025,0,103,7,104.5,104.8043 ,101,108,2.35,0.7500 ,46,93.6100 ,11.0585 ,101
179.3625,1,124,9,103.5,103.5957 ,99,108,0.3375,0.5000 ,47,92.8867 ,11.0986 ,101
179.6625,1,134,10,106,106.0000 ,101,111,0.3,0.5000 ,46,91.5067 ,11.2239 ,108
180.1125,1,119,13,107.5,107.6512 ,101,114,0.45,0.5000 ,43,93.5700 ,10.9412 ,111
181.675,0,119,13,107.5,107.3415 ,101,114,1.5625,0.5000 ,41,96.6700 ,10.5554 ,113
181.8,1,150,15,108.5,108.5000 ,101,116,0.125,0.5000 ,40,100.1267 ,10.1620 ,114
183.05,1,126,18,107,107.4286 ,98,116,1.25,0.5000 ,42,101.8700 ,9.9557 ,101
184.8125,0,137,17,107.5,107.9048 ,99,116,1.7625,0.5000 ,42,98.3767 ,10.2778 ,113
187.8,0,124,17,106.5,106.3023 ,98,115,2.9875,0.3333 ,43,98.7467 ,10.2032 ,105
191.15,1,98,10,100,99.4681 ,95,105,3.35,0.5000 ,47,96.1700 ,10.4412 ,98
191.8375,0,106,8,99,98.5745 ,95,103,0.6875,0.5000 ,47,94.6767 ,10.5733 ,96
195.4875,1,96,5,93.5,93.1429 ,91,96,3.65,0.5000 ,49,89.7500 ,11.1526 ,95
196.6125,0,116,6,94,93.6809 ,91,97,1.125,0.5000 ,47,86.9267 ,11.5086 ,94
197.1375,0,114,5,96.5,96.3404 ,94,99,0.525,0.5000 ,47,85.7533 ,11.6411 ,95
197.6375,1,108,7,97.5,97.2667 ,94,101,0.5,0.5000 ,45,85.5167 ,11.6433 ,99
198.2125,1,132,14,101,100.3636 ,94,108,0.575,0.5000 ,44,86.8800 ,11.4207 ,101
198.8,1,96,16,100,99.4419 ,92,108,0.5875,0.5000 ,43,89.0167 ,11.1102 ,94
202.15,0,147,10,103,102.5455 ,98,108,3.35,0.5000 ,44,88.3633 ,11.1514 ,99
204.225,0,139,10,103,102.6667 ,98,108,2.075,0.5000 ,45,88.4700 ,11.0976 ,103
208.0875,1,134,11,109.5,109.5000 ,104,115,3.8625,0.5000 ,44,89.4133 ,10.9593 ,108
208.6375,1,121,11,110.5,110.5000 ,105,116,0.55,0.5000 ,42,93.6300 ,10.4511 ,115
210.8375,0,142,3,110.5,110.5625 ,109,112,2.2,0.5000 ,48,98.5433 ,9.9163 ,110
210.925,1,111,6,109,109.0638 ,106,112,0.0875,0.5000 ,47,100.3267 ,9.7191 ,109
212.8,0,144,1,107.5,107.5106 ,107,108,1.875,0.6667 ,47,100.3833 ,9.6869 ,107
212.95,1,126,5,108.5,108.5556 ,106,111,0.15,0.5000 ,45,98.0667 ,9.8924 ,107
213.2625,1,121,10,111,111.0000 ,106,116,0.3125,0.5000 ,44,97.1967 ,9.9694 ,111
213.4375,1,129,14,109,109.1628 ,102,116,0.175,0.5000 ,43,97.9900 ,9.8680 ,106
216.125,1,147,16,113,113.3636 ,105,121,2.6875,0.5000 ,44,97.5233 ,9.9189 ,116
216.625,0,142,16,113,113.9302 ,105,121,0.5,0.5000 ,43,100.4367 ,9.6383 ,106
217.6375,0,134,16,113,113.9756 ,105,121,1.0125,0.5000 ,41,98.7533 ,9.8095 ,106
219.6,0,126,19,111.5,111.9750 ,102,121,1.9625,0.5000 ,40,98.4533 ,9.8324 ,106
222.825,0,116,16,113,113.4000 ,105,121,3.225,0.5000 ,40,95.7533 ,10.1115 ,111
225,0,137,5,110.5,110.5000 ,108,113,2.175,0.3333 ,42,97.4200 ,9.9229 ,113
227.05,0,139,10,107,107.0000 ,102,112,2.05,0.5000 ,44,99.5867 ,9.6793 ,111
227.5375,0,111,9,106.5,106.2955 ,102,111,0.4875,0.3333 ,44,100.8700 ,9.5276 ,109
229.0625,0,150,7,106.5,106.4222 ,103,110,1.525,0.5000 ,45,100.1433 ,9.5684 ,109
232.8375,0,106,7,105.5,105.4186 ,102,109,3.775,0.5000 ,43,99.0033 ,9.6487 ,105
233.6875,0,132,5,104.5,104.3256 ,102,107,0.85,0.5000 ,43,97.1300 ,9.8036 ,106
233.8375,1,119,9,106.5,106.3902 ,102,111,0.15,0.5000 ,41,96.2633 ,9.8631 ,107
234.1,1,103,12,104,104.1463 ,98,110,0.2625,0.5000 ,41,95.8167 ,9.8780 ,102
237.0875,1,101,13,104.5,104.1905 ,98,111,2.9875,0.6667 ,42,94.7200 ,9.9612 ,98
239.8375,0,114,5,100.5,100.2340 ,98,103,2.75,0.3333 ,47,92.1567 ,10.2105 ,102
240.4875,0,129,3,101.5,101.4043 ,100,103,0.65,0.5000 ,47,90.9400 ,10.3169 ,102
243.025,1,139,7,102.5,102.2857 ,99,106,2.5375,0.5000 ,49,91.0600 ,10.2722 ,103
243.5125,0,126,7,102.5,102.4286 ,99,106,0.4875,0.5000 ,49,92.4733 ,10.0848 ,100
244.0125,0,147,7,102.5,102.7333 ,99,106,0.5,0.5000 ,45,91.7733 ,10.1312 ,102
244.65,1,124,8,102,102.0851 ,98,106,0.6375,0.6667 ,47,91.8100 ,10.0974 ,99
245.65,1,98,7,101.5,101.5000 ,98,105,1,0.6667 ,44,90.6000 ,10.2030 ,98
248.9,1,103,4,97,96.7778 ,95,99,3.25,0.5000 ,45,89.9067 ,10.2674 ,98
249.3625,0,144,6,98,97.6667 ,95,101,0.4625,0.6667 ,45,88.7967 ,10.3773 ,98
251,0,121,11,100.5,100.1333 ,95,106,1.6375,0.5000 ,45,88.5267 ,10.3823 ,99
253.3625,0,106,5,97.5,97.5000 ,95,100,2.3625,0.5000 ,48,88.8600 ,10.3257 ,96
255.275,1,108,8,99,98.9111 ,95,103,1.9125,0.5000 ,45,88.1600 ,10.3847 ,100
256.2875,1,150,11,100.5,100.3721 ,95,106,1.0125,0.5000 ,43,88.8633 ,10.2759 ,103
257.4375,1,96,16,98,97.8049 ,90,106,1.15,0.5000 ,41,90.2533 ,10.0994 ,95
257.6875,0,137,16,98,97.6000 ,90,106,0.25,0.5000 ,40,89.5667 ,10.1592 ,91
258.4375,1,91,12,93,92.4545 ,87,99,0.75,0.5000 ,44,86.6433 ,10.5144 ,90
259.3,0,134,12,93,92.4286 ,87,99,0.8625,0.5000 ,42,82.9500 ,10.9950 ,96
259.725,1,88,15,91.5,91.3077 ,84,99,0.425,0.5000 ,39,83.5700 ,10.9346 ,87
259.75,1,116,22,95,94.4211 ,84,106,0.025,0.5000 ,38,82.1000 ,11.1273 ,99
261.5375,1,132,27,97.5,96.0789 ,84,111,1.7875,0.5000 ,38,85.0200 ,10.7327 ,106
261.75,1,85,34,97,96.0556 ,80,114,0.2125,0.5000 ,36,88.5233 ,10.2961 ,84
262.2875,0,101,31,95.5,93.7778 ,80,111,0.5375,0.5000 ,36,86.5300 ,10.5338 ,96
264.625,0,96,16,102,101.1111 ,94,110,2.3375,0.6667 ,36,85.8200 ,10.5931 ,94
268.05,0,119,9,106.5,106.5000 ,102,111,3.425,0.6667 ,38,82.8133 ,10.9523 ,108
271.5625,1,150,7,110.5,110.8333 ,107,114,3.5125,0.5000 ,42,90.1200 ,10.0575 ,111
272.75,0,114,5,111.5,111.9070 ,109,114,1.1875,0.5000 ,43,94.7800 ,9.5620 ,110
273.3125,1,121,7,112.5,113.0000 ,109,116,0.5625,0.5000 ,42,99.1267 ,9.1476 ,114
274.7375,0,116,5,113.5,113.8750 ,111,116,1.425,0.5000 ,40,100.9700 ,8.9902 ,113
275.7625,0,124,3,113.5,113.6047 ,112,115,1.025,0.5000 ,43,101.5667 ,8.9449 ,113
275.9625,1,142,6,112,112.2195 ,109,115,0.2,0.5000 ,41,102.3467 ,8.8762 ,112
276.6125,0,111,5,111.5,111.6316 ,109,114,0.65,0.5000 ,38,101.7433 ,8.9252 ,110
277.225,0,132,5,111.5,111.7143 ,109,114,0.6125,0.5000 ,35,100.7767 ,9.0074 ,110
279.5,0,114,3,110.5,110.6744 ,109,112,2.275,0.3333 ,43,99.9067 ,9.0775 ,111
281.0375,1,129,5,109.5,109.7500 ,107,112,1.5375,0.5000 ,40,99.7000 ,9.0844 ,109
281.95,1,126,4,108,108.1538 ,106,110,0.9125,0.5000 ,39,99.3333 ,9.1009 ,107
285.2,0,142,4,108,107.9000 ,106,110,3.25,0.5000 ,40,98.3367 ,9.1753 ,107
285.4625,1,147,10,111,110.8718 ,106,116,0.2625,0.5000 ,39,97.1967 ,9.2751 ,110
285.6375,1,106,18,107,106.7692 ,98,116,0.175,0.5000 ,39,97.6567 ,9.2112 ,106
289.3375,1,98,16,103,103.1951 ,95,111,3.7,0.5000 ,41,97.2233 ,9.2290 ,98
289.9875,1,137,21,105.5,105.5000 ,95,116,0.65,0.5000 ,40,94.1667 ,9.5059 ,111
292.525,1,96,25,96.5,96.5000 ,84,109,2.5375,0.5000 ,42,95.0200 ,9.4114 ,95
293.8375,0,144,17,97.5,97.5000 ,89,106,1.3125,0.5000 ,40,91.4267 ,9.7679 ,103
294.35,1,119,15,106.5,106.3077 ,99,114,0.5125,0.5000 ,39,92.8033 ,9.6017 ,106
298.05,0,111,6,106,105.9302 ,103,109,3.7,0.6667 ,43,91.8833 ,9.6758 ,103
300.8,0,134,5,106.5,106.5556 ,104,109,2.75,0.5000 ,45,93.9433 ,9.4433 ,108
301.5125,0,139,3,104.5,104.4681 ,103,106,0.7125,0.3333 ,47,95.5200 ,9.2651 ,106
301.6125,1,108,4,104,103.9556 ,102,106,0.1,0.5000 ,45,95.5433 ,9.2405 ,103
301.7625,1,129,5,103.5,103.4419 ,101,106,0.15,0.3333 ,43,95.2933 ,9.2424 ,102
301.8375,1,103,19,96.5,96.5000 ,87,106,0.075,0.5000 ,40,93.5200 ,9.4094 ,101
303.7,0,93,11,92.5,92.3590 ,87,98,1.8625,0.5000 ,39,92.0767 ,9.5703 ,93
303.8875,0,129,10,92,91.7368 ,87,97,0.1875,0.5000 ,38,88.8400 ,9.9366 ,96
304.6875,0,91,10,92,91.7368 ,87,97,0.8,0.3333 ,38,87.1700 ,10.1443 ,89
308.55,1,88,5,86.5,86.1053 ,84,89,3.8625,0.5000 ,38,83.5767 ,10.6490 ,87
309.0875,1,121,6,87,86.4615 ,84,90,0.5375,0.3333 ,39,81.6200 ,10.9687 ,89
310.525,0,142,1,86.5,86.4390 ,86,87,1.4375,0.3333 ,41,79.7967 ,11.2836 ,87
310.625,1,134,4,88,87.7436 ,86,90,0.1,0.5000 ,39,79.1900 ,11.4197 ,87
310.75,1,119,20,96,94.9474 ,86,106,0.125,0.5000 ,38,79.1300 ,11.4228 ,90
314.375,0,114,16,95,94.4146 ,87,103,3.625,0.5000 ,41,79.5900 ,11.3540 ,95
315.525,0,98,6,99,98.9231 ,96,102,1.15,0.5000 ,39,82.1567 ,10.9791 ,98
316.275,1,147,10,101,100.6154 ,96,106,0.75,0.5000 ,39,85.4667 ,10.5314 ,102
317.9875,1,150,15,103.5,103.1053 ,96,111,1.7125,0.5000 ,38,89.0500 ,10.0847 ,106
318.8625,0,106,10,102,101.6154 ,97,107,0.875,0.5000 ,39,92.3933 ,9.6984 ,98
321.9125,0,139,7,104.5,104.4146 ,101,108,3.05,0.5000 ,41,92.0067 ,9.7179 ,103
322.9625,0,111,22,97,96.7179 ,86,108,1.05,0.5000 ,39,92.3533 ,9.6701 ,103
327.9875,0,137,6,105,104.9302 ,102,108,5.025,0.6667 ,43,91.6933 ,9.7192 ,104
329.025,1,116,9,106.5,106.6000 ,102,111,1.0375,0.6667 ,45,93.3767 ,9.5265 ,108
331.5375,1,132,12,108,108.0000 ,102,114,2.5125,0.6667 ,46,95.0100 ,9.3488 ,111
332.575,1,124,11,107.5,107.8367 ,102,113,1.0375,0.7500 ,49,97.4800 ,9.0980 ,102
333.05,1,126,11,107.5,107.8367 ,102,113,0.475,0.6667 ,49,96.4600 ,9.1802 ,102
334.95,1,111,7,104.5,104.6522 ,101,108,1.9,0.5000 ,46,94.5700 ,9.3440 ,102
335.3875,1,121,13,107.5,107.9333 ,101,114,0.4375,0.5000 ,45,92.1400 ,9.5762 ,108
335.525,1,144,16,106,106.5333 ,98,114,0.1375,0.5000 ,45,94.1400 ,9.3558 ,101
336.475,0,108,16,106,106.5581 ,98,114,0.95,0.5000 ,43,93.6067 ,9.3921 ,103
337.2375,1,150,18,107,107.6585 ,98,116,0.7625,0.5000 ,41,93.7933 ,9.3589 ,114
339.4,0,119,18,107,107.2195 ,98,116,2.1625,0.5000 ,41,96.1700 ,9.1126 ,111
340.65,1,98,8,99,98.8000 ,95,103,1.25,0.5000 ,40,99.0100 ,8.8368 ,98
344.2375,1,147,9,99.5,99.6098 ,95,104,3.5875,0.5000 ,41,96.7467 ,9.0274 ,103
344.7875,0,116,21,105.5,106.0250 ,95,116,0.55,0.5000 ,40,93.7033 ,9.3033 ,101
344.9625,1,96,26,103,103.6842 ,90,116,0.175,0.5000 ,38,91.0267 ,9.5569 ,95
347.6,0,137,13,107.5,107.8095 ,101,114,2.6375,0.5000 ,42,89.7767 ,9.6758 ,113
348.2,0,124,11,108.5,108.9024 ,103,114,0.6,0.5000 ,41,93.4367 ,9.2862 ,105
350.0625,0,134,7,107.5,107.4146 ,104,111,1.8625,0.5000 ,41,94.5500 ,9.1625 ,108
350.925,1,114,10,106,106.1220 ,101,111,0.8625,0.5000 ,41,98.0100 ,8.8231 ,104
353.2875,0,126,10,106,106.3659 ,101,111,2.3625,0.5000 ,41,95.4167 ,9.0469 ,102
354.7875,1,132,12,108,108.4865 ,102,114,1.5,0.5000 ,37,94.3600 ,9.1367 ,111
355.4625,0,144,12,108,108.8108 ,102,114,0.675,0.5000 ,37,95.6800 ,9.0001 ,103
359.175,0,142,3,105.5,105.6667 ,104,107,3.7125,0.5000 ,45,95.1733 ,9.0312 ,105
359.75,0,106,2,106,106.1000 ,105,107,0.575,0.5000 ,40,95.8700 ,8.9496 ,106
360.3625,1,139,3,104.5,104.6923 ,103,106,0.6125,0.5000 ,39,94.6433 ,9.0479 ,105
361.95,0,129,3,103.5,103.6923 ,102,105,1.5875,0.5000 ,39,95.1500 ,8.9818 ,104
362.625,1,103,8,99,99.2927 ,95,103,0.675,0.5000 ,41,94.7867 ,9.0020 ,102
362.8625,1,96,13,96.5,96.6667 ,90,103,0.2375,0.5000 ,39,93.5500 ,9.1134 ,95
364.2875,0,121,8,94,93.8000 ,90,98,1.425,0.5000 ,40,90.3467 ,9.4403 ,97
364.6875,0,108,8,94,93.9024 ,90,98,0.4,0.5000 ,41,88.3733 ,9.6543 ,96
